claim_id,valuation_date,case_reserve_amount,expense_reserve_amount
C0000031,2019-06-16,645.8219812367495,64.58219812367496
C0000031,2019-07-16,626.1705977918984,62.617059779189844
C0000031,2019-08-16,826.0873706857351,82.60873706857352
C0000031,2019-09-16,305.2095486648156,30.52095486648156
C0000031,2019-10-16,864.5323707770954,86.45323707770955
C0000031,2019-11-16,527.3809575552403,52.738095755524036
C0000031,2019-12-16,533.2137202103451,53.321372021034506
C0000031,2020-01-16,478.27057984513795,47.8270579845138
C0000031,2020-02-16,466.56752216856864,46.656752216856866
C0000031,2020-03-16,247.16903352289845,24.716903352289847
C0000031,2020-04-16,540.2466120001488,54.02466120001489
C0000032,2023-05-09,4223.978856386991,422.3978856386991
C0000032,2023-06-09,2890.549602361611,289.0549602361611
C0000032,2023-07-09,3006.620460363885,300.6620460363885
C0000032,2023-08-09,2537.322289083487,253.7322289083487
C0000032,2023-09-09,2101.7190685996375,210.17190685996377
C0000032,2023-10-09,3001.3181006325085,300.13181006325084
C0000032,2023-11-09,3171.010105199225,317.1010105199225
C0000032,2023-12-09,1017.7895199608686,101.77895199608686
C0000032,2024-01-09,2485.2534639953788,248.52534639953788
C0000032,2024-02-09,1795.5923966817545,179.55923966817545
C0000032,2024-03-09,1232.6607495221576,123.26607495221577
C0000032,2024-04-09,2707.6846242787396,270.768462427874
C0000032,2024-05-09,1791.6399088772841,179.16399088772843
C0000032,2024-06-09,2003.5946317301084,200.35946317301085
C0000032,2024-07-09,1443.4551142476419,144.3455114247642
C0000032,2024-08-09,1798.918295306999,179.8918295306999
C0000032,2024-09-09,640.927929744433,64.0927929744433
C0000032,2024-10-09,1555.993804219823,155.59938042198232
C0000032,2024-11-09,1075.2269061894774,107.52269061894775
C0000032,2024-12-09,1201.4620004300225,120.14620004300225
C0000033,2024-02-08,2132.3072357217243,213.23072357217245
C0000033,2024-03-08,2027.462323853077,202.7462323853077
C0000033,2024-04-08,2234.7438107048265,223.47438107048265
C0000033,2024-05-08,3195.3523313709034,319.53523313709036
C0000033,2024-06-08,1739.802958531209,173.9802958531209
C0000033,2024-07-08,2033.723647924434,203.37236479244342
C0000033,2024-08-08,2130.490557857433,213.04905578574332
C0000033,2024-09-08,1921.1567485563708,192.11567485563708
C0000033,2024-10-08,1551.3492929709373,155.13492929709375
C0000033,2024-11-08,1507.882026991958,150.7882026991958
C0000033,2024-12-08,2106.104628215144,210.61046282151443
C0000034,2022-12-04,2405.4281621863647,240.5428162186365
C0000034,2023-01-04,3512.8544827499195,351.28544827499195
C0000034,2023-02-04,2341.4769366881305,234.14769366881308
C0000034,2023-03-04,3644.0315120960536,364.40315120960537
C0000034,2023-04-04,2661.0539229678693,266.10539229678693
C0000034,2023-05-04,2538.126209792464,253.81262097924642
C0000034,2023-06-04,1646.9656130120002,164.69656130120003
C0000034,2023-07-04,2094.9089365121818,209.4908936512182
C0000034,2023-08-04,1058.590994690886,105.8590994690886
C0000034,2023-09-04,1776.0025100286284,177.60025100286285
C0000034,2023-10-04,1352.8009767285787,135.28009767285786
C0000034,2023-11-04,1324.3408762739823,132.43408762739824
C0000034,2023-12-04,1330.4666411668936,133.04666411668936
C0000034,2024-01-04,1275.2757114051115,127.52757114051116
C0000034,2024-02-04,1127.371345514582,112.7371345514582
C0000034,2024-03-04,1498.9155051112332,149.8915505111233
C0000034,2024-04-04,1598.963265422329,159.8963265422329
C0000034,2024-05-04,694.6749859206848,69.46749859206848
C0000034,2024-06-04,1433.9716864865645,143.39716864865645
C0000034,2024-07-04,816.0420466127495,81.60420466127495
C0000034,2024-08-04,439.0048113680907,43.90048113680908
C0000034,2024-09-04,638.0969101008831,63.80969101008831
C0000034,2024-10-04,1147.3195049221297,114.73195049221297
C0000034,2024-11-04,454.3455350188186,45.434553501881865
C0000034,2024-12-04,744.665277558711,74.4665277558711
C0000035,2016-05-04,3322.354140059028,332.23541400590284
C0000035,2016-06-04,4050.3886620797184,405.03886620797186
C0000035,2016-07-04,2304.53688811352,230.453688811352
C0000035,2016-08-04,2830.8560292521956,283.0856029252196
C0000035,2016-09-04,1782.0228081024447,178.20228081024447
C0000035,2016-10-04,1443.3537281223212,144.33537281223212
C0000035,2016-11-04,2083.4175105130794,208.34175105130794
C0000035,2016-12-04,1307.3475848766986,130.73475848766986
C0000035,2017-01-04,1793.7329170696378,179.37329170696378
C0000035,2017-02-04,1706.5153743687777,170.6515374368778
C0000035,2017-03-04,1311.4027665899275,131.14027665899275
C0000035,2017-04-04,1422.7958680294919,142.27958680294918
C0000035,2017-05-04,2369.0083471187368,236.9008347118737
C0000035,2017-06-04,1248.379608667366,124.83796086673661
C0000035,2017-07-04,1200.3288555471747,120.03288555471748
C0000035,2017-08-04,1004.2517854813198,100.42517854813198
C0000035,2017-09-04,1242.0343738945476,124.20343738945476
C0000035,2017-10-04,689.7972277591803,68.97972277591803
C0000035,2017-11-04,1252.6785974533846,125.26785974533846
C0000035,2017-12-04,1247.9335783685663,124.79335783685663
C0000035,2018-01-04,1086.603684612257,108.6603684612257
C0000035,2018-02-04,1079.7326480914376,107.97326480914376
C0000035,2018-03-04,600.4731681511702,60.04731681511702
C0000035,2018-04-04,406.25058158386463,40.625058158386466
C0000035,2018-05-04,1080.417761801357,108.04177618013571
C0000035,2018-06-04,804.3833109481039,80.4383310948104
C0000035,2018-07-04,902.5436984741134,90.25436984741134
C0000035,2018-08-04,890.4376427033228,89.04376427033229
C0000035,2018-09-04,880.2515782505059,88.0251578250506
C0000035,2018-10-04,803.941855599184,80.39418555991841
C0000035,2018-11-04,289.561458950968,28.956145895096803
C0000035,2018-12-04,698.2909014299385,69.82909014299385
C0000035,2019-01-04,130.95008622432547,13.095008622432548
C0000035,2019-02-04,398.64750398739835,39.86475039873984
C0000035,2019-03-04,368.8304792520934,36.88304792520935
C0000035,2019-04-04,440.76088829085916,44.07608882908592
C0000036,2016-11-07,2796.608893344268,279.6608893344268
C0000036,2016-12-07,3009.709875777874,300.9709875777874
C0000036,2017-01-07,2144.245764427311,214.4245764427311
C0000036,2017-02-07,4158.879624950069,415.88796249500695
C0000036,2017-03-07,2202.0115098559527,220.2011509855953
C0000036,2017-04-07,2827.334789030749,282.7334789030749
C0000036,2017-05-07,2213.9557643635103,221.39557643635104
C0000036,2017-06-07,2553.8104410895157,255.38104410895158
C0000036,2017-07-07,2618.6196125033907,261.8619612503391
C0000036,2017-08-07,2525.9154640557686,252.59154640557688
C0000036,2017-09-07,1481.4555951962716,148.14555951962717
C0000036,2017-10-07,1582.3752794258667,158.23752794258667
C0000036,2017-11-07,1548.7425097179532,154.87425097179533
C0000036,2017-12-07,1466.187257861083,146.6187257861083
C0000036,2018-01-07,1222.1720771678188,122.21720771678189
C0000036,2018-02-07,1306.9790514713857,130.69790514713858
C0000036,2018-03-07,1192.5858770352268,119.25858770352268
C0000036,2018-04-07,1217.5055577521225,121.75055577521226
C0000036,2018-05-07,1043.2818057287855,104.32818057287855
C0000036,2018-06-07,1272.6562500333016,127.26562500333017
C0000036,2018-07-07,1106.6354967758919,110.66354967758919
C0000036,2018-08-07,1046.8566590442895,104.68566590442896
C0000036,2018-09-07,719.1073988627379,71.91073988627379
C0000036,2018-10-07,1245.593201314083,124.5593201314083
C0000036,2018-11-07,821.8708843864196,82.18708843864196
C0000036,2018-12-07,655.2126391047572,65.52126391047572
C0000036,2019-01-07,641.949385986762,64.1949385986762
C0000036,2019-02-07,561.6039548813593,56.16039548813593
C0000036,2019-03-07,425.40949590512554,42.540949590512554
C0000036,2019-04-07,630.1752983334492,63.01752983334492
C0000036,2019-05-07,370.2520495668138,37.025204956681385
C0000036,2019-06-07,628.2889913176178,62.82889913176179
C0000036,2019-07-07,503.89214187256755,50.389214187256755
C0000036,2019-08-07,576.694434501205,57.669443450120504
C0000036,2019-09-07,359.3752851729831,35.93752851729831
C0000036,2019-10-07,298.46524253200624,29.846524253200627
C0000037,2020-07-09,2468.8979727088126,246.88979727088127
C0000037,2020-08-09,2570.104870285919,257.0104870285919
C0000037,2020-09-09,2076.4671210886563,207.64671210886564
C0000037,2020-10-09,4385.22939205966,438.52293920596605
C0000037,2020-11-09,3232.6107830081987,323.2610783008199
C0000037,2020-12-09,2357.834472395574,235.7834472395574
C0000037,2021-01-09,1479.106346728838,147.9106346728838
C0000037,2021-02-09,1844.0643109781006,184.40643109781007
C0000037,2021-03-09,1837.0144598578688,183.7014459857869
C0000037,2021-04-09,1078.5463229336135,107.85463229336136
C0000037,2021-05-09,1807.0568546409197,180.70568546409197
C0000037,2021-06-09,2296.3934937180065,229.63934937180068
C0000037,2021-07-09,1003.3092442950784,100.33092442950785
C0000037,2021-08-09,1329.562884452878,132.9562884452878
C0000037,2021-09-09,1750.2253654710134,175.02253654710137
C0000037,2021-10-09,1259.0565170641771,125.90565170641771
C0000037,2021-11-09,889.7107463674834,88.97107463674834
C0000037,2021-12-09,1457.9236433245715,145.79236433245714
C0000037,2022-01-09,1639.5781857302882,163.95781857302882
C0000037,2022-02-09,1186.3520097536705,118.63520097536706
C0000037,2022-03-09,1211.0529949453926,121.10529949453927
C0000037,2022-04-09,1404.2845157752063,140.42845157752063
C0000037,2022-05-09,527.0721982258722,52.70721982258722
C0000037,2022-06-09,1484.617493049789,148.4617493049789
C0000037,2022-07-09,1034.8036096630192,103.48036096630193
C0000037,2022-08-09,480.5245875304551,48.052458753045514
C0000037,2022-09-09,852.5702575710682,85.25702575710682
C0000037,2022-10-09,418.2160970964021,41.821609709640214
C0000037,2022-11-09,824.279100753996,82.42791007539961
C0000037,2022-12-09,589.1717456052153,58.91717456052153
C0000037,2023-01-09,638.2675399900313,63.82675399900313
C0000037,2023-02-09,535.185295593236,53.5185295593236
C0000037,2023-03-09,600.2707393907141,60.027073939071414
C0000037,2023-04-09,348.6035961524325,34.86035961524325
C0000037,2023-05-09,524.1353092234137,52.41353092234138
C0000037,2023-06-09,510.9467058060833,51.09467058060833
C0000038,2023-01-13,3242.1778388667813,324.21778388667815
C0000038,2023-02-13,2206.50923238189,220.650923238189
C0000038,2023-03-13,1208.9342106775111,120.89342106775112
C0000038,2023-04-13,1433.3988924163327,143.33988924163327
C0000038,2023-05-13,1940.303052567349,194.0303052567349
C0000038,2023-06-13,2592.7352287051117,259.27352287051116
C0000038,2023-07-13,2282.72792763505,228.272792763505
C0000038,2023-08-13,2513.0744613973648,251.3074461397365
C0000038,2023-09-13,2020.0540255977342,202.00540255977342
C0000038,2023-10-13,2124.89011864769,212.48901186476903
C0000038,2023-11-13,2127.360160445297,212.73601604452972
C0000038,2023-12-13,1230.6701108727073,123.06701108727073
C0000038,2024-01-13,1616.0200863357145,161.60200863357147
C0000038,2024-02-13,1472.2634594861722,147.22634594861722
C0000038,2024-03-13,1233.4672912860915,123.34672912860916
C0000038,2024-04-13,657.7135446722507,65.77135446722507
C0000038,2024-05-13,1175.1556135471112,117.51556135471112
C0000038,2024-06-13,1718.6872504810815,171.86872504810816
C0000038,2024-07-13,989.9749881589706,98.99749881589707
C0000038,2024-08-13,1273.143309540397,127.3143309540397
C0000038,2024-09-13,816.0418593769309,81.6041859376931
C0000038,2024-10-13,762.3169259742953,76.23169259742953
C0000038,2024-11-13,938.1207345816895,93.81207345816895
C0000038,2024-12-13,989.9627941121416,98.99627941121418
C0000039,2023-05-11,3170.7038825873205,317.07038825873207
C0000039,2023-06-11,4087.742808223143,408.7742808223143
C0000039,2023-07-11,4640.355163191357,464.0355163191357
C0000039,2023-08-11,1280.296983101669,128.0296983101669
C0000039,2023-09-11,1757.2158116112587,175.72158116112587
C0000039,2023-10-11,2473.726472299543,247.37264722995428
C0000039,2023-11-11,3724.4029901798353,372.44029901798353
C0000039,2023-12-11,1770.818122623164,177.08181226231642
C0000039,2024-01-11,486.055518757973,48.6055518757973
C0000039,2024-02-11,1970.5449224247477,197.0544922424748
C0000039,2024-03-11,1685.706244140885,168.5706244140885
C0000039,2024-04-11,2214.985744629468,221.49857446294683
C0000039,2024-05-11,2226.256002400957,222.62560024009574
C0000039,2024-06-11,1632.6479346443327,163.2647934644333
C0000039,2024-07-11,1791.9710472640447,179.1971047264045
C0000039,2024-08-11,1521.397209365417,152.1397209365417
C0000039,2024-09-11,1761.638863220985,176.1638863220985
C0000039,2024-10-11,819.0918717927361,81.90918717927362
C0000039,2024-11-11,1430.7352106648887,143.07352106648887
C0000039,2024-12-11,761.9174526379429,76.19174526379429
C0000040,2024-01-01,1747.0639956102502,174.70639956102502
C0000040,2024-02-01,2617.3761719275976,261.7376171927598
C0000040,2024-03-01,2889.6540095216687,288.9654009521669
C0000040,2024-04-01,2455.623833109628,245.5623833109628
C0000040,2024-05-01,3299.3244948334886,329.9324494833489
C0000040,2024-06-01,1934.9013505470732,193.49013505470734
C0000040,2024-07-01,2377.540893954664,237.75408939546642
C0000040,2024-08-01,1443.7805753756188,144.3780575375619
C0000040,2024-09-01,2252.426586873446,225.2426586873446
C0000040,2024-10-01,2289.560065613038,228.95600656130384
C0000040,2024-11-01,1157.6320972196438,115.76320972196439
C0000040,2024-12-01,2083.577491882337,208.35774918823373
C0000041,2020-10-16,4728.106468401979,472.81064684019793
C0000041,2020-11-16,2612.1246996260784,261.2124699626078
C0000041,2020-12-16,3348.1817158692684,334.81817158692684
C0000041,2021-01-16,3175.0627477629396,317.506274776294
C0000041,2021-02-16,1861.4228210638655,186.14228210638657
C0000041,2021-03-16,2555.943190639137,255.5943190639137
C0000041,2021-04-16,2228.395858349776,222.8395858349776
C0000041,2021-05-16,3417.543262424199,341.7543262424199
C0000041,2021-06-16,2161.32131240962,216.13213124096202
C0000041,2021-07-16,2394.1335294600785,239.41335294600788
C0000041,2021-08-16,1191.6504405504538,119.16504405504539
C0000041,2021-09-16,1607.5854787800276,160.7585478780028
C0000041,2021-10-16,663.4440698692708,66.34440698692708
C0000041,2021-11-16,1033.3659490892262,103.33659490892262
C0000041,2021-12-16,1044.8648454865915,104.48648454865916
C0000041,2022-01-16,1936.726210860432,193.67262108604322
C0000041,2022-02-16,1685.735028001199,168.5735028001199
C0000041,2022-03-16,1571.5748410028025,157.15748410028027
C0000041,2022-04-16,933.8948111864516,93.38948111864516
C0000041,2022-05-16,993.18001541102,99.318001541102
C0000041,2022-06-16,1657.939762791404,165.79397627914042
C0000041,2022-07-16,904.5883039599693,90.45883039599693
C0000041,2022-08-16,955.8287903618987,95.58287903618987
C0000041,2022-09-16,598.9511264421151,59.89511264421151
C0000041,2022-10-16,980.6642548210598,98.06642548210598
C0000041,2022-11-16,584.9228714776242,58.492287147762426
C0000041,2022-12-16,657.3548927590396,65.73548927590396
C0000041,2023-01-16,845.738921754582,84.5738921754582
C0000041,2023-02-16,749.9949422334055,74.99949422334055
C0000041,2023-03-16,610.8230206266418,61.08230206266418
C0000041,2023-04-16,780.2442519444285,78.02442519444286
C0000041,2023-05-16,628.8298542494895,62.88298542494895
C0000041,2023-06-16,411.4839482958296,41.14839482958296
C0000041,2023-07-16,498.91712536422517,49.89171253642252
C0000041,2023-08-16,498.0570317505818,49.805703175058184
C0000041,2023-09-16,537.1141714182953,53.711417141829536
C0000042,2020-06-25,3679.0163910223296,367.901639102233
C0000042,2020-07-25,3979.619179832455,397.9619179832455
C0000042,2020-08-25,3577.5152601431796,357.75152601431796
C0000042,2020-09-25,1923.6703466565111,192.36703466565112
C0000042,2020-10-25,4323.822008612438,432.38220086124386
C0000042,2020-11-25,2200.4309748176806,220.0430974817681
C0000042,2020-12-25,1140.7505313098213,114.07505313098214
C0000042,2021-01-25,2524.8325193029577,252.48325193029578
C0000042,2021-02-25,1516.4822130201524,151.64822130201523
C0000042,2021-03-25,2620.388350975421,262.0388350975421
C0000042,2021-04-25,1737.156147495808,173.71561474958082
C0000042,2021-05-25,1336.1530599006244,133.61530599006244
C0000042,2021-06-25,849.7929898262591,84.97929898262592
C0000042,2021-07-25,1188.54914227103,118.854914227103
C0000042,2021-08-25,1551.8901813697423,155.18901813697425
C0000042,2021-09-25,1214.8440046538774,121.48440046538775
C0000042,2021-10-25,1581.4614310815239,158.1461431081524
C0000042,2021-11-25,837.634116992534,83.76341169925341
C0000042,2021-12-25,1440.7933586806894,144.07933586806894
C0000042,2022-01-25,1197.432091201392,119.74320912013921
C0000042,2022-02-25,1265.4715032787196,126.54715032787198
C0000042,2022-03-25,1030.8955356782153,103.08955356782154
C0000042,2022-04-25,910.2460905781652,91.02460905781652
C0000042,2022-05-25,1026.6136128547994,102.66136128547994
C0000042,2022-06-25,1237.8433481855018,123.78433481855018
C0000042,2022-07-25,1003.3665160758936,100.33665160758937
C0000042,2022-08-25,607.8731870546212,60.78731870546213
C0000042,2022-09-25,324.2012536944449,32.42012536944449
C0000042,2022-10-25,843.1161793332922,84.31161793332922
C0000042,2022-11-25,766.9779148505712,76.69779148505712
C0000042,2022-12-25,505.9140291537063,50.59140291537063
C0000042,2023-01-25,251.46322814015895,25.146322814015896
C0000042,2023-02-25,398.48837785072726,39.84883778507273
C0000042,2023-03-25,491.0928067938365,49.10928067938365
C0000042,2023-04-25,499.9061550034793,49.99061550034793
C0000042,2023-05-25,614.4122152217296,61.44122152217297
C0000043,2016-10-04,2519.4774357498964,251.94774357498966
C0000043,2016-11-04,2608.2537889295304,260.82537889295304
C0000043,2016-12-04,2564.8212936155574,256.48212936155574
C0000043,2017-01-04,1313.5402361257363,131.35402361257363
C0000043,2017-02-04,3043.9349559427114,304.39349559427114
C0000043,2017-03-04,2038.6480486386984,203.86480486386984
C0000043,2017-04-04,2856.269408733115,285.6269408733115
C0000043,2017-05-04,2221.580995943003,222.15809959430032
C0000043,2017-06-04,2380.9836784108047,238.0983678410805
C0000043,2017-07-04,1497.6505727548176,149.76505727548178
C0000043,2017-08-04,1973.1487786830041,197.3148778683004
C0000043,2017-09-04,1673.0244552394868,167.30244552394868
C0000043,2017-10-04,905.1791593446912,90.51791593446913
C0000043,2017-11-04,2029.8870084170735,202.98870084170736
C0000043,2017-12-04,1196.4960603871066,119.64960603871066
C0000043,2018-01-04,1794.107508724489,179.41075087244892
C0000043,2018-02-04,1305.4065555570653,130.54065555570654
C0000043,2018-03-04,1325.6000985804094,132.56000985804096
C0000043,2018-04-04,1178.3810886032782,117.83810886032782
C0000043,2018-05-04,830.0823469257396,83.00823469257396
C0000043,2018-06-04,765.0506549603999,76.50506549603999
C0000043,2018-07-04,739.668043115885,73.9668043115885
C0000043,2018-08-04,413.11179654923836,41.31117965492384
C0000043,2018-09-04,1047.5716005990346,104.75716005990347
C0000043,2018-10-04,1054.6126676571855,105.46126676571856
C0000043,2018-11-04,1222.4865000605703,122.24865000605703
C0000043,2018-12-04,478.54769920426514,47.85476992042652
C0000043,2019-01-04,919.3704919920958,91.93704919920958
C0000043,2019-02-04,876.5878140767861,87.65878140767862
C0000043,2019-03-04,623.8683455029899,62.38683455029899
C0000043,2019-04-04,613.4866273429882,61.34866273429882
C0000043,2019-05-04,462.6744577359084,46.26744577359084
C0000043,2019-06-04,199.4294283820677,19.942942838206772
C0000043,2019-07-04,518.2581024225201,51.82581024225201
C0000043,2019-08-04,279.10727103812116,27.910727103812118
C0000043,2019-09-04,498.13221735092804,49.81322173509281
C0000044,2017-01-14,3068.8299440156234,306.88299440156237
C0000044,2017-02-14,1816.8208728532923,181.68208728532923
C0000044,2017-03-14,2610.953579451229,261.0953579451229
C0000044,2017-04-14,2831.204062948228,283.1204062948228
C0000044,2017-05-14,3036.5315532572763,303.65315532572765
C0000044,2017-06-14,2126.906524386007,212.6906524386007
C0000044,2017-07-14,3260.4489804058217,326.0448980405822
C0000044,2017-08-14,2376.416734697064,237.6416734697064
C0000044,2017-09-14,2701.7255781751755,270.17255781751754
C0000044,2017-10-14,1805.3564837041188,180.53564837041188
C0000044,2017-11-14,2874.7626795035594,287.476267950356
C0000044,2017-12-14,1521.1919675278598,152.119196752786
C0000044,2018-01-14,1628.30708244761,162.830708244761
C0000044,2018-02-14,1022.8410401677382,102.28410401677382
C0000044,2018-03-14,1643.8262761238532,164.38262761238533
C0000044,2018-04-14,1086.565475203945,108.6565475203945
C0000044,2018-05-14,768.5176516144373,76.85176516144374
C0000044,2018-06-14,1066.4674833460376,106.64674833460377
C0000044,2018-07-14,815.0897831220723,81.50897831220723
C0000044,2018-08-14,738.6977456721478,73.86977456721478
C0000044,2018-09-14,852.036939044842,85.20369390448421
C0000044,2018-10-14,876.9673274419474,87.69673274419475
C0000044,2018-11-14,619.9050389579281,61.99050389579281
C0000044,2018-12-14,1115.7888461411878,111.57888461411879
C0000044,2019-01-14,823.6002246703077,82.36002246703077
C0000044,2019-02-14,771.7325143660746,77.17325143660747
C0000044,2019-03-14,650.9620930663551,65.09620930663552
C0000044,2019-04-14,939.3527950837349,93.9352795083735
C0000044,2019-05-14,505.75845049998094,50.575845049998094
C0000044,2019-06-14,902.8923084026367,90.28923084026367
C0000044,2019-07-14,557.0532630835364,55.70532630835365
C0000044,2019-08-14,618.8047850947951,61.88047850947951
C0000044,2019-09-14,484.72398620224646,48.47239862022465
C0000044,2019-10-14,483.64246264753405,48.364246264753405
C0000044,2019-11-14,552.7074705952112,55.27074705952113
C0000044,2019-12-14,619.5347773628599,61.953477736286
C0000045,2019-08-12,1958.6616453704585,195.86616453704585
C0000045,2019-09-12,1363.619304567048,136.3619304567048
C0000045,2019-10-12,3748.2498241107305,374.82498241107305
C0000045,2019-11-12,2486.1263042027877,248.61263042027878
C0000045,2019-12-12,2152.270085714256,215.22700857142559
C0000045,2020-01-12,2836.066089714399,283.6066089714399
C0000045,2020-02-12,2481.7019181351875,248.17019181351876
C0000045,2020-03-12,2337.4921427205413,233.74921427205413
C0000045,2020-04-12,2159.8437451870223,215.98437451870223
C0000045,2020-05-12,3068.3605454805465,306.8360545480547
C0000045,2020-06-12,898.5055596071077,89.85055596071078
C0000045,2020-07-12,2236.5646403324367,223.65646403324368
C0000045,2020-08-12,1467.156548310048,146.7156548310048
C0000045,2020-09-12,922.2369711153426,92.22369711153426
C0000045,2020-10-12,1979.7383436940302,197.97383436940302
C0000045,2020-11-12,1416.6167246184582,141.66167246184582
C0000045,2020-12-12,1046.5631626071588,104.65631626071588
C0000045,2021-01-12,1058.156513761331,105.81565137613312
C0000045,2021-02-12,1392.487918569162,139.2487918569162
C0000045,2021-03-12,1259.9704890009139,125.99704890009139
C0000045,2021-04-12,767.6889830593644,76.76889830593645
C0000045,2021-05-12,1067.3275839969047,106.73275839969047
C0000045,2021-06-12,712.2965564188884,71.22965564188884
C0000045,2021-07-12,871.8766105518953,87.18766105518954
C0000045,2021-08-12,589.152841402848,58.915284140284804
C0000045,2021-09-12,661.5056173106154,66.15056173106154
C0000045,2021-10-12,675.821662863319,67.58216628633191
C0000045,2021-11-12,931.8504963311021,93.18504963311022
C0000045,2021-12-12,631.3389005860292,63.13389005860293
C0000045,2022-01-12,561.4480239625927,56.14480239625928
C0000045,2022-02-12,699.6845345521905,69.96845345521905
C0000045,2022-03-12,355.694115796234,35.5694115796234
C0000045,2022-04-12,440.7889371855833,44.078893718558334
C0000045,2022-05-12,426.8169228114049,42.68169228114049
C0000045,2022-06-12,437.9801138538112,43.79801138538112
C0000045,2022-07-12,730.8184397589531,73.08184397589531
C0000046,2022-05-20,2640.4164217835337,264.04164217835336
C0000046,2022-06-20,3743.0489873525526,374.3048987352553
C0000046,2022-07-20,2845.798275126988,284.5798275126988
C0000046,2022-08-20,1799.304288643682,179.9304288643682
C0000046,2022-09-20,2619.4677593663587,261.9467759366359
C0000046,2022-10-20,2325.411397040951,232.54113970409514
C0000046,2022-11-20,1339.6713297343547,133.96713297343547
C0000046,2022-12-20,1399.8293407935407,139.98293407935407
C0000046,2023-01-20,1819.5367928260425,181.95367928260427
C0000046,2023-02-20,2485.143783808168,248.5143783808168
C0000046,2023-03-20,1884.124692963934,188.4124692963934
C0000046,2023-04-20,1879.1259342574765,187.91259342574767
C0000046,2023-05-20,1655.962345089324,165.5962345089324
C0000046,2023-06-20,784.075926345076,78.40759263450761
C0000046,2023-07-20,1482.8140485355152,148.28140485355152
C0000046,2023-08-20,1583.7286362631912,158.37286362631914
C0000046,2023-09-20,1480.6506644629044,148.06506644629044
C0000046,2023-10-20,954.7480472156738,95.47480472156738
C0000046,2023-11-20,992.9422428777455,99.29422428777455
C0000046,2023-12-20,815.2148085552782,81.52148085552783
C0000046,2024-01-20,1266.5683637417276,126.65683637417277
C0000046,2024-02-20,869.7093203694108,86.97093203694108
C0000046,2024-03-20,1004.6565549655879,100.4656554965588
C0000046,2024-04-20,1260.999097775574,126.0999097775574
C0000046,2024-05-20,679.2014282498708,67.92014282498708
C0000046,2024-06-20,1041.5646340608175,104.15646340608176
C0000046,2024-07-20,769.5217039611533,76.95217039611533
C0000046,2024-08-20,694.6458077866139,69.46458077866139
C0000046,2024-09-20,752.8616446520297,75.28616446520297
C0000046,2024-10-20,734.8259497099459,73.4825949709946
C0000046,2024-11-20,794.0052313200648,79.40052313200648
C0000046,2024-12-20,377.46404202485644,37.74640420248564
C0000047,2023-06-01,2516.9707118064966,251.6970711806497
C0000047,2023-07-01,3117.9197540914524,311.79197540914527
C0000047,2023-08-01,2901.4750885802973,290.14750885802977
C0000047,2023-09-01,3479.4351714874615,347.9435171487462
C0000047,2023-10-01,1084.0345633972088,108.40345633972089
C0000047,2023-11-01,3391.366260479534,339.1366260479534
C0000047,2023-12-01,2374.040697983398,237.4040697983398
C0000047,2024-01-01,3236.5641448240544,323.65641448240547
C0000047,2024-02-01,1930.7414526610607,193.0741452661061
C0000047,2024-03-01,1271.7673017767377,127.17673017767378
C0000047,2024-04-01,1656.5043378203015,165.65043378203018
C0000047,2024-05-01,1010.9560070404115,101.09560070404115
C0000047,2024-06-01,1735.0272138442767,173.50272138442767
C0000047,2024-07-01,1765.873183511826,176.5873183511826
C0000047,2024-08-01,1923.6728062070192,192.36728062070193
C0000047,2024-09-01,1471.800666568887,147.1800666568887
C0000047,2024-10-01,1290.539291018845,129.0539291018845
C0000047,2024-11-01,918.7103305480059,91.87103305480059
C0000047,2024-12-01,979.4086120984064,97.94086120984065
C0000048,2017-05-26,3499.9182225755885,349.99182225755885
C0000048,2017-06-26,3810.2686490969795,381.02686490969796
C0000048,2017-07-26,2773.798342023358,277.3798342023358
C0000048,2017-08-26,2146.107304078606,214.61073040786061
C0000048,2017-09-26,2168.432699051903,216.8432699051903
C0000048,2017-10-26,1960.7938150430045,196.07938150430047
C0000048,2017-11-26,2422.5085078193956,242.25085078193956
C0000048,2017-12-26,2078.962726288214,207.8962726288214
C0000048,2018-01-26,1359.1263081477416,135.91263081477416
C0000048,2018-02-26,1736.7498152509054,173.67498152509054
C0000048,2018-03-26,2240.671889298831,224.06718892988312
C0000048,2018-04-26,1391.579737400762,139.15797374007622
C0000048,2018-05-26,1419.4231716830545,141.94231716830546
C0000048,2018-06-26,508.0982344655307,50.809823446553075
C0000048,2018-07-26,1525.2021456183688,152.5202145618369
C0000048,2018-08-26,66.11933184817559,6.611933184817559
C0000048,2018-09-26,628.1499310614353,62.81499310614353
C0000048,2018-10-26,1247.8706701627943,124.78706701627944
C0000048,2018-11-26,1242.4802798435628,124.24802798435628
C0000048,2018-12-26,879.602967572276,87.96029675722761
C0000048,2019-01-26,1536.0396348906297,153.60396348906298
C0000048,2019-02-26,761.0344751151953,76.10344751151953
C0000048,2019-03-26,740.9497342924366,74.09497342924367
C0000048,2019-04-26,946.3912621986032,94.63912621986032
C0000048,2019-05-26,1040.0063264191838,104.00063264191839
C0000048,2019-06-26,604.8589189152301,60.48589189152301
C0000048,2019-07-26,365.58136304847085,36.55813630484709
C0000048,2019-08-26,575.6891779029395,57.56891779029395
C0000048,2019-09-26,512.088427845833,51.20884278458331
C0000048,2019-10-26,690.7702538086793,69.07702538086794
