policy_number,inception_date,policy_holder_id,premium_amount,region,expiration_date,date_month,earned_exposure,earned_premium
P000537,2015-11-05,96717,339.74306780271684,North,2016-11-05,2016-03-01,0.08333333333333333,28.31192231689307
P000537,2015-11-05,96717,339.74306780271684,North,2016-11-05,2016-04-01,0.08333333333333333,28.31192231689307
P000537,2015-11-05,96717,339.74306780271684,North,2016-11-05,2016-05-01,0.08333333333333333,28.31192231689307
P000537,2015-11-05,96717,339.74306780271684,North,2016-11-05,2016-06-01,0.08333333333333333,28.31192231689307
P000537,2015-11-05,96717,339.74306780271684,North,2016-11-05,2016-07-01,0.08333333333333333,28.31192231689307
P000537,2015-11-05,96717,339.74306780271684,North,2016-11-05,2016-08-01,0.08333333333333333,28.31192231689307
P000537,2015-11-05,96717,339.74306780271684,North,2016-11-05,2016-09-01,0.08333333333333333,28.31192231689307
P000537,2015-11-05,96717,339.74306780271684,North,2016-11-05,2016-10-01,0.08333333333333333,28.31192231689307
P000537,2015-11-05,96717,339.74306780271684,North,2016-11-05,2016-11-01,0.08333333333333333,28.31192231689307
P000538,2015-12-25,93549,560.2082045589107,South,2016-12-25,2015-12-01,0.08333333333333333,46.68401704657589
P000538,2015-12-25,93549,560.2082045589107,South,2016-12-25,2016-01-01,0.08333333333333333,46.68401704657589
P000538,2015-12-25,93549,560.2082045589107,South,2016-12-25,2016-02-01,0.08333333333333333,46.68401704657589
P000538,2015-12-25,93549,560.2082045589107,South,2016-12-25,2016-03-01,0.08333333333333333,46.68401704657589
P000538,2015-12-25,93549,560.2082045589107,South,2016-12-25,2016-04-01,0.08333333333333333,46.68401704657589
P000538,2015-12-25,93549,560.2082045589107,South,2016-12-25,2016-05-01,0.08333333333333333,46.68401704657589
P000538,2015-12-25,93549,560.2082045589107,South,2016-12-25,2016-06-01,0.08333333333333333,46.68401704657589
P000538,2015-12-25,93549,560.2082045589107,South,2016-12-25,2016-07-01,0.08333333333333333,46.68401704657589
P000538,2015-12-25,93549,560.2082045589107,South,2016-12-25,2016-08-01,0.08333333333333333,46.68401704657589
P000538,2015-12-25,93549,560.2082045589107,South,2016-12-25,2016-09-01,0.08333333333333333,46.68401704657589
P000538,2015-12-25,93549,560.2082045589107,South,2016-12-25,2016-10-01,0.08333333333333333,46.68401704657589
P000538,2015-12-25,93549,560.2082045589107,South,2016-12-25,2016-11-01,0.08333333333333333,46.68401704657589
P000538,2015-12-25,93549,560.2082045589107,South,2016-12-25,2016-12-01,0.08333333333333333,46.68401704657589
P000539,2017-08-12,83492,466.59258633085403,West,2018-08-12,2017-08-01,0.08333333333333333,38.88271552757117
P000539,2017-08-12,83492,466.59258633085403,West,2018-08-12,2017-09-01,0.08333333333333333,38.88271552757117
P000539,2017-08-12,83492,466.59258633085403,West,2018-08-12,2017-10-01,0.08333333333333333,38.88271552757117
P000539,2017-08-12,83492,466.59258633085403,West,2018-08-12,2017-11-01,0.08333333333333333,38.88271552757117
P000539,2017-08-12,83492,466.59258633085403,West,2018-08-12,2017-12-01,0.08333333333333333,38.88271552757117
P000539,2017-08-12,83492,466.59258633085403,West,2018-08-12,2018-01-01,0.08333333333333333,38.88271552757117
P000539,2017-08-12,83492,466.59258633085403,West,2018-08-12,2018-02-01,0.08333333333333333,38.88271552757117
P000539,2017-08-12,83492,466.59258633085403,West,2018-08-12,2018-03-01,0.08333333333333333,38.88271552757117
P000539,2017-08-12,83492,466.59258633085403,West,2018-08-12,2018-04-01,0.08333333333333333,38.88271552757117
P000539,2017-08-12,83492,466.59258633085403,West,2018-08-12,2018-05-01,0.08333333333333333,38.88271552757117
P000539,2017-08-12,83492,466.59258633085403,West,2018-08-12,2018-06-01,0.08333333333333333,38.88271552757117
P000539,2017-08-12,83492,466.59258633085403,West,2018-08-12,2018-07-01,0.08333333333333333,38.88271552757117
P000539,2017-08-12,83492,466.59258633085403,West,2018-08-12,2018-08-01,0.08333333333333333,38.88271552757117
P000540,2024-12-31,57662,700.7835131621601,West,2025-12-31,2024-12-01,0.08333333333333333,58.39862609684668
P000541,2016-07-28,18928,529.5186830300786,South,2017-07-28,2016-07-01,0.08333333333333333,44.12655691917322
P000541,2016-07-28,18928,529.5186830300786,South,2017-07-28,2016-08-01,0.08333333333333333,44.12655691917322
P000541,2016-07-28,18928,529.5186830300786,South,2017-07-28,2016-09-01,0.08333333333333333,44.12655691917322
P000541,2016-07-28,18928,529.5186830300786,South,2017-07-28,2016-10-01,0.08333333333333333,44.12655691917322
P000541,2016-07-28,18928,529.5186830300786,South,2017-07-28,2016-11-01,0.08333333333333333,44.12655691917322
P000541,2016-07-28,18928,529.5186830300786,South,2017-07-28,2016-12-01,0.08333333333333333,44.12655691917322
P000541,2016-07-28,18928,529.5186830300786,South,2017-07-28,2017-01-01,0.08333333333333333,44.12655691917322
P000541,2016-07-28,18928,529.5186830300786,South,2017-07-28,2017-02-01,0.08333333333333333,44.12655691917322
P000541,2016-07-28,18928,529.5186830300786,South,2017-07-28,2017-03-01,0.08333333333333333,44.12655691917322
P000541,2016-07-28,18928,529.5186830300786,South,2017-07-28,2017-04-01,0.08333333333333333,44.12655691917322
P000541,2016-07-28,18928,529.5186830300786,South,2017-07-28,2017-05-01,0.08333333333333333,44.12655691917322
P000541,2016-07-28,18928,529.5186830300786,South,2017-07-28,2017-06-01,0.08333333333333333,44.12655691917322
P000541,2016-07-28,18928,529.5186830300786,South,2017-07-28,2017-07-01,0.08333333333333333,44.12655691917322
P000542,2023-10-06,19174,393.6378374555958,West,2024-10-06,2023-10-01,0.08333333333333333,32.80315312129965
P000542,2023-10-06,19174,393.6378374555958,West,2024-10-06,2023-11-01,0.08333333333333333,32.80315312129965
P000542,2023-10-06,19174,393.6378374555958,West,2024-10-06,2023-12-01,0.08333333333333333,32.80315312129965
P000542,2023-10-06,19174,393.6378374555958,West,2024-10-06,2024-01-01,0.08333333333333333,32.80315312129965
P000542,2023-10-06,19174,393.6378374555958,West,2024-10-06,2024-02-01,0.08333333333333333,32.80315312129965
P000542,2023-10-06,19174,393.6378374555958,West,2024-10-06,2024-03-01,0.08333333333333333,32.80315312129965
P000542,2023-10-06,19174,393.6378374555958,West,2024-10-06,2024-04-01,0.08333333333333333,32.80315312129965
P000542,2023-10-06,19174,393.6378374555958,West,2024-10-06,2024-05-01,0.08333333333333333,32.80315312129965
P000542,2023-10-06,19174,393.6378374555958,West,2024-10-06,2024-06-01,0.08333333333333333,32.80315312129965
P000542,2023-10-06,19174,393.6378374555958,West,2024-10-06,2024-07-01,0.08333333333333333,32.80315312129965
P000542,2023-10-06,19174,393.6378374555958,West,2024-10-06,2024-08-01,0.08333333333333333,32.80315312129965
P000542,2023-10-06,19174,393.6378374555958,West,2024-10-06,2024-09-01,0.08333333333333333,32.80315312129965
P000542,2023-10-06,19174,393.6378374555958,West,2024-10-06,2024-10-01,0.08333333333333333,32.80315312129965
P000543,2023-10-12,20236,541.7535587004216,South,2024-10-12,2023-10-01,0.08333333333333333,45.146129891701804
P000543,2023-10-12,20236,541.7535587004216,South,2024-10-12,2023-11-01,0.08333333333333333,45.146129891701804
P000543,2023-10-12,20236,541.7535587004216,South,2024-10-12,2023-12-01,0.08333333333333333,45.146129891701804
P000543,2023-10-12,20236,541.7535587004216,South,2024-10-12,2024-01-01,0.08333333333333333,45.146129891701804
P000543,2023-10-12,20236,541.7535587004216,South,2024-10-12,2024-02-01,0.08333333333333333,45.146129891701804
P000543,2023-10-12,20236,541.7535587004216,South,2024-10-12,2024-03-01,0.08333333333333333,45.146129891701804
P000543,2023-10-12,20236,541.7535587004216,South,2024-10-12,2024-04-01,0.08333333333333333,45.146129891701804
P000543,2023-10-12,20236,541.7535587004216,South,2024-10-12,2024-05-01,0.08333333333333333,45.146129891701804
P000543,2023-10-12,20236,541.7535587004216,South,2024-10-12,2024-06-01,0.08333333333333333,45.146129891701804
P000543,2023-10-12,20236,541.7535587004216,South,2024-10-12,2024-07-01,0.08333333333333333,45.146129891701804
P000543,2023-10-12,20236,541.7535587004216,South,2024-10-12,2024-08-01,0.08333333333333333,45.146129891701804
P000543,2023-10-12,20236,541.7535587004216,South,2024-10-12,2024-09-01,0.08333333333333333,45.146129891701804
P000543,2023-10-12,20236,541.7535587004216,South,2024-10-12,2024-10-01,0.08333333333333333,45.146129891701804
P000544,2022-09-08,26952,679.1814711022623,North,2023-09-08,2022-09-01,0.08333333333333333,56.598455925188524
P000544,2022-09-08,26952,679.1814711022623,North,2023-09-08,2022-10-01,0.08333333333333333,56.598455925188524
P000544,2022-09-08,26952,679.1814711022623,North,2023-09-08,2022-11-01,0.08333333333333333,56.598455925188524
P000544,2022-09-08,26952,679.1814711022623,North,2023-09-08,2022-12-01,0.08333333333333333,56.598455925188524
P000544,2022-09-08,26952,679.1814711022623,North,2023-09-08,2023-01-01,0.08333333333333333,56.598455925188524
P000544,2022-09-08,26952,679.1814711022623,North,2023-09-08,2023-02-01,0.08333333333333333,56.598455925188524
P000544,2022-09-08,26952,679.1814711022623,North,2023-09-08,2023-03-01,0.08333333333333333,56.598455925188524
P000544,2022-09-08,26952,679.1814711022623,North,2023-09-08,2023-04-01,0.08333333333333333,56.598455925188524
P000544,2022-09-08,26952,679.1814711022623,North,2023-09-08,2023-05-01,0.08333333333333333,56.598455925188524
P000544,2022-09-08,26952,679.1814711022623,North,2023-09-08,2023-06-01,0.08333333333333333,56.598455925188524
P000544,2022-09-08,26952,679.1814711022623,North,2023-09-08,2023-07-01,0.08333333333333333,56.598455925188524
P000544,2022-09-08,26952,679.1814711022623,North,2023-09-08,2023-08-01,0.08333333333333333,56.598455925188524
P000544,2022-09-08,26952,679.1814711022623,North,2023-09-08,2023-09-01,0.08333333333333333,56.598455925188524
P000545,2019-08-21,43553,425.6535088621858,North,2020-08-21,2019-08-01,0.08333333333333333,35.47112573851548
P000545,2019-08-21,43553,425.6535088621858,North,2020-08-21,2019-09-01,0.08333333333333333,35.47112573851548
P000545,2019-08-21,43553,425.6535088621858,North,2020-08-21,2019-10-01,0.08333333333333333,35.47112573851548
P000545,2019-08-21,43553,425.6535088621858,North,2020-08-21,2019-11-01,0.08333333333333333,35.47112573851548
P000545,2019-08-21,43553,425.6535088621858,North,2020-08-21,2019-12-01,0.08333333333333333,35.47112573851548
P000545,2019-08-21,43553,425.6535088621858,North,2020-08-21,2020-01-01,0.08333333333333333,35.47112573851548
P000545,2019-08-21,43553,425.6535088621858,North,2020-08-21,2020-02-01,0.08333333333333333,35.47112573851548
P000545,2019-08-21,43553,425.6535088621858,North,2020-08-21,2020-03-01,0.08333333333333333,35.47112573851548
P000545,2019-08-21,43553,425.6535088621858,North,2020-08-21,2020-04-01,0.08333333333333333,35.47112573851548
P000545,2019-08-21,43553,425.6535088621858,North,2020-08-21,2020-05-01,0.08333333333333333,35.47112573851548
P000545,2019-08-21,43553,425.6535088621858,North,2020-08-21,2020-06-01,0.08333333333333333,35.47112573851548
P000545,2019-08-21,43553,425.6535088621858,North,2020-08-21,2020-07-01,0.08333333333333333,35.47112573851548
P000545,2019-08-21,43553,425.6535088621858,North,2020-08-21,2020-08-01,0.08333333333333333,35.47112573851548
P000546,2021-07-19,95214,584.578584018991,North,2022-07-19,2021-07-01,0.08333333333333333,48.71488200158259
P000546,2021-07-19,95214,584.578584018991,North,2022-07-19,2021-08-01,0.08333333333333333,48.71488200158259
P000546,2021-07-19,95214,584.578584018991,North,2022-07-19,2021-09-01,0.08333333333333333,48.71488200158259
P000546,2021-07-19,95214,584.578584018991,North,2022-07-19,2021-10-01,0.08333333333333333,48.71488200158259
P000546,2021-07-19,95214,584.578584018991,North,2022-07-19,2021-11-01,0.08333333333333333,48.71488200158259
P000546,2021-07-19,95214,584.578584018991,North,2022-07-19,2021-12-01,0.08333333333333333,48.71488200158259
P000546,2021-07-19,95214,584.578584018991,North,2022-07-19,2022-01-01,0.08333333333333333,48.71488200158259
P000546,2021-07-19,95214,584.578584018991,North,2022-07-19,2022-02-01,0.08333333333333333,48.71488200158259
P000546,2021-07-19,95214,584.578584018991,North,2022-07-19,2022-03-01,0.08333333333333333,48.71488200158259
P000546,2021-07-19,95214,584.578584018991,North,2022-07-19,2022-04-01,0.08333333333333333,48.71488200158259
P000546,2021-07-19,95214,584.578584018991,North,2022-07-19,2022-05-01,0.08333333333333333,48.71488200158259
P000546,2021-07-19,95214,584.578584018991,North,2022-07-19,2022-06-01,0.08333333333333333,48.71488200158259
P000546,2021-07-19,95214,584.578584018991,North,2022-07-19,2022-07-01,0.08333333333333333,48.71488200158259
P000547,2016-12-04,30948,475.1083801543594,North,2017-12-04,2016-12-01,0.08333333333333333,39.59236501286328
P000547,2016-12-04,30948,475.1083801543594,North,2017-12-04,2017-01-01,0.08333333333333333,39.59236501286328
P000547,2016-12-04,30948,475.1083801543594,North,2017-12-04,2017-02-01,0.08333333333333333,39.59236501286328
P000547,2016-12-04,30948,475.1083801543594,North,2017-12-04,2017-03-01,0.08333333333333333,39.59236501286328
P000547,2016-12-04,30948,475.1083801543594,North,2017-12-04,2017-04-01,0.08333333333333333,39.59236501286328
P000547,2016-12-04,30948,475.1083801543594,North,2017-12-04,2017-05-01,0.08333333333333333,39.59236501286328
P000547,2016-12-04,30948,475.1083801543594,North,2017-12-04,2017-06-01,0.08333333333333333,39.59236501286328
P000547,2016-12-04,30948,475.1083801543594,North,2017-12-04,2017-07-01,0.08333333333333333,39.59236501286328
P000547,2016-12-04,30948,475.1083801543594,North,2017-12-04,2017-08-01,0.08333333333333333,39.59236501286328
P000547,2016-12-04,30948,475.1083801543594,North,2017-12-04,2017-09-01,0.08333333333333333,39.59236501286328
P000547,2016-12-04,30948,475.1083801543594,North,2017-12-04,2017-10-01,0.08333333333333333,39.59236501286328
P000547,2016-12-04,30948,475.1083801543594,North,2017-12-04,2017-11-01,0.08333333333333333,39.59236501286328
P000547,2016-12-04,30948,475.1083801543594,North,2017-12-04,2017-12-01,0.08333333333333333,39.59236501286328
P000548,2023-11-15,64496,559.4344794000662,North,2024-11-15,2023-11-01,0.08333333333333333,46.61953995000551
P000548,2023-11-15,64496,559.4344794000662,North,2024-11-15,2023-12-01,0.08333333333333333,46.61953995000551
P000548,2023-11-15,64496,559.4344794000662,North,2024-11-15,2024-01-01,0.08333333333333333,46.61953995000551
P000548,2023-11-15,64496,559.4344794000662,North,2024-11-15,2024-02-01,0.08333333333333333,46.61953995000551
P000548,2023-11-15,64496,559.4344794000662,North,2024-11-15,2024-03-01,0.08333333333333333,46.61953995000551
P000548,2023-11-15,64496,559.4344794000662,North,2024-11-15,2024-04-01,0.08333333333333333,46.61953995000551
P000548,2023-11-15,64496,559.4344794000662,North,2024-11-15,2024-05-01,0.08333333333333333,46.61953995000551
P000548,2023-11-15,64496,559.4344794000662,North,2024-11-15,2024-06-01,0.08333333333333333,46.61953995000551
P000548,2023-11-15,64496,559.4344794000662,North,2024-11-15,2024-07-01,0.08333333333333333,46.61953995000551
P000548,2023-11-15,64496,559.4344794000662,North,2024-11-15,2024-08-01,0.08333333333333333,46.61953995000551
P000548,2023-11-15,64496,559.4344794000662,North,2024-11-15,2024-09-01,0.08333333333333333,46.61953995000551
P000548,2023-11-15,64496,559.4344794000662,North,2024-11-15,2024-10-01,0.08333333333333333,46.61953995000551
P000548,2023-11-15,64496,559.4344794000662,North,2024-11-15,2024-11-01,0.08333333333333333,46.61953995000551
P000549,2022-03-11,54287,412.20512768239576,West,2023-03-11,2022-03-01,0.08333333333333333,34.350427306866315
P000549,2022-03-11,54287,412.20512768239576,West,2023-03-11,2022-04-01,0.08333333333333333,34.350427306866315
P000549,2022-03-11,54287,412.20512768239576,West,2023-03-11,2022-05-01,0.08333333333333333,34.350427306866315
P000549,2022-03-11,54287,412.20512768239576,West,2023-03-11,2022-06-01,0.08333333333333333,34.350427306866315
P000549,2022-03-11,54287,412.20512768239576,West,2023-03-11,2022-07-01,0.08333333333333333,34.350427306866315
P000549,2022-03-11,54287,412.20512768239576,West,2023-03-11,2022-08-01,0.08333333333333333,34.350427306866315
P000549,2022-03-11,54287,412.20512768239576,West,2023-03-11,2022-09-01,0.08333333333333333,34.350427306866315
P000549,2022-03-11,54287,412.20512768239576,West,2023-03-11,2022-10-01,0.08333333333333333,34.350427306866315
P000549,2022-03-11,54287,412.20512768239576,West,2023-03-11,2022-11-01,0.08333333333333333,34.350427306866315
P000549,2022-03-11,54287,412.20512768239576,West,2023-03-11,2022-12-01,0.08333333333333333,34.350427306866315
P000549,2022-03-11,54287,412.20512768239576,West,2023-03-11,2023-01-01,0.08333333333333333,34.350427306866315
P000549,2022-03-11,54287,412.20512768239576,West,2023-03-11,2023-02-01,0.08333333333333333,34.350427306866315
P000549,2022-03-11,54287,412.20512768239576,West,2023-03-11,2023-03-01,0.08333333333333333,34.350427306866315
P000550,2017-07-20,32087,511.5769747387652,West,2018-07-20,2017-07-01,0.08333333333333333,42.631414561563766
P000550,2017-07-20,32087,511.5769747387652,West,2018-07-20,2017-08-01,0.08333333333333333,42.631414561563766
P000550,2017-07-20,32087,511.5769747387652,West,2018-07-20,2017-09-01,0.08333333333333333,42.631414561563766
P000550,2017-07-20,32087,511.5769747387652,West,2018-07-20,2017-10-01,0.08333333333333333,42.631414561563766
P000550,2017-07-20,32087,511.5769747387652,West,2018-07-20,2017-11-01,0.08333333333333333,42.631414561563766
P000550,2017-07-20,32087,511.5769747387652,West,2018-07-20,2017-12-01,0.08333333333333333,42.631414561563766
P000550,2017-07-20,32087,511.5769747387652,West,2018-07-20,2018-01-01,0.08333333333333333,42.631414561563766
P000550,2017-07-20,32087,511.5769747387652,West,2018-07-20,2018-02-01,0.08333333333333333,42.631414561563766
P000550,2017-07-20,32087,511.5769747387652,West,2018-07-20,2018-03-01,0.08333333333333333,42.631414561563766
P000550,2017-07-20,32087,511.5769747387652,West,2018-07-20,2018-04-01,0.08333333333333333,42.631414561563766
P000550,2017-07-20,32087,511.5769747387652,West,2018-07-20,2018-05-01,0.08333333333333333,42.631414561563766
P000550,2017-07-20,32087,511.5769747387652,West,2018-07-20,2018-06-01,0.08333333333333333,42.631414561563766
P000550,2017-07-20,32087,511.5769747387652,West,2018-07-20,2018-07-01,0.08333333333333333,42.631414561563766
P000551,2020-08-19,15756,303.131773746878,East,2021-08-19,2020-08-01,0.08333333333333333,25.26098114557317
P000551,2020-08-19,15756,303.131773746878,East,2021-08-19,2020-09-01,0.08333333333333333,25.26098114557317
P000551,2020-08-19,15756,303.131773746878,East,2021-08-19,2020-10-01,0.08333333333333333,25.26098114557317
P000551,2020-08-19,15756,303.131773746878,East,2021-08-19,2020-11-01,0.08333333333333333,25.26098114557317
P000551,2020-08-19,15756,303.131773746878,East,2021-08-19,2020-12-01,0.08333333333333333,25.26098114557317
P000551,2020-08-19,15756,303.131773746878,East,2021-08-19,2021-01-01,0.08333333333333333,25.26098114557317
P000551,2020-08-19,15756,303.131773746878,East,2021-08-19,2021-02-01,0.08333333333333333,25.26098114557317
P000551,2020-08-19,15756,303.131773746878,East,2021-08-19,2021-03-01,0.08333333333333333,25.26098114557317
P000551,2020-08-19,15756,303.131773746878,East,2021-08-19,2021-04-01,0.08333333333333333,25.26098114557317
P000551,2020-08-19,15756,303.131773746878,East,2021-08-19,2021-05-01,0.08333333333333333,25.26098114557317
P000551,2020-08-19,15756,303.131773746878,East,2021-08-19,2021-06-01,0.08333333333333333,25.26098114557317
P000551,2020-08-19,15756,303.131773746878,East,2021-08-19,2021-07-01,0.08333333333333333,25.26098114557317
P000551,2020-08-19,15756,303.131773746878,East,2021-08-19,2021-08-01,0.08333333333333333,25.26098114557317
P000552,2017-12-09,17619,629.0836092608372,North,2018-12-09,2017-12-01,0.08333333333333333,52.423634105069766
P000552,2017-12-09,17619,629.0836092608372,North,2018-12-09,2018-01-01,0.08333333333333333,52.423634105069766
P000552,2017-12-09,17619,629.0836092608372,North,2018-12-09,2018-02-01,0.08333333333333333,52.423634105069766
P000552,2017-12-09,17619,629.0836092608372,North,2018-12-09,2018-03-01,0.08333333333333333,52.423634105069766
P000552,2017-12-09,17619,629.0836092608372,North,2018-12-09,2018-04-01,0.08333333333333333,52.423634105069766
P000552,2017-12-09,17619,629.0836092608372,North,2018-12-09,2018-05-01,0.08333333333333333,52.423634105069766
P000552,2017-12-09,17619,629.0836092608372,North,2018-12-09,2018-06-01,0.08333333333333333,52.423634105069766
P000552,2017-12-09,17619,629.0836092608372,North,2018-12-09,2018-07-01,0.08333333333333333,52.423634105069766
P000552,2017-12-09,17619,629.0836092608372,North,2018-12-09,2018-08-01,0.08333333333333333,52.423634105069766
P000552,2017-12-09,17619,629.0836092608372,North,2018-12-09,2018-09-01,0.08333333333333333,52.423634105069766
P000552,2017-12-09,17619,629.0836092608372,North,2018-12-09,2018-10-01,0.08333333333333333,52.423634105069766
P000552,2017-12-09,17619,629.0836092608372,North,2018-12-09,2018-11-01,0.08333333333333333,52.423634105069766
P000552,2017-12-09,17619,629.0836092608372,North,2018-12-09,2018-12-01,0.08333333333333333,52.423634105069766
P000553,2024-04-06,69405,474.83542163996566,North,2025-04-06,2024-04-01,0.08333333333333333,39.56961846999714
P000553,2024-04-06,69405,474.83542163996566,North,2025-04-06,2024-05-01,0.08333333333333333,39.56961846999714
P000553,2024-04-06,69405,474.83542163996566,North,2025-04-06,2024-06-01,0.08333333333333333,39.56961846999714
P000553,2024-04-06,69405,474.83542163996566,North,2025-04-06,2024-07-01,0.08333333333333333,39.56961846999714
P000553,2024-04-06,69405,474.83542163996566,North,2025-04-06,2024-08-01,0.08333333333333333,39.56961846999714
P000553,2024-04-06,69405,474.83542163996566,North,2025-04-06,2024-09-01,0.08333333333333333,39.56961846999714
P000553,2024-04-06,69405,474.83542163996566,North,2025-04-06,2024-10-01,0.08333333333333333,39.56961846999714
P000553,2024-04-06,69405,474.83542163996566,North,2025-04-06,2024-11-01,0.08333333333333333,39.56961846999714
P000553,2024-04-06,69405,474.83542163996566,North,2025-04-06,2024-12-01,0.08333333333333333,39.56961846999714
P000554,2017-05-05,49926,504.7420184255821,West,2018-05-05,2017-05-01,0.08333333333333333,42.061834868798506
P000554,2017-05-05,49926,504.7420184255821,West,2018-05-05,2017-06-01,0.08333333333333333,42.061834868798506
P000554,2017-05-05,49926,504.7420184255821,West,2018-05-05,2017-07-01,0.08333333333333333,42.061834868798506
P000554,2017-05-05,49926,504.7420184255821,West,2018-05-05,2017-08-01,0.08333333333333333,42.061834868798506
P000554,2017-05-05,49926,504.7420184255821,West,2018-05-05,2017-09-01,0.08333333333333333,42.061834868798506
P000554,2017-05-05,49926,504.7420184255821,West,2018-05-05,2017-10-01,0.08333333333333333,42.061834868798506
P000554,2017-05-05,49926,504.7420184255821,West,2018-05-05,2017-11-01,0.08333333333333333,42.061834868798506
P000554,2017-05-05,49926,504.7420184255821,West,2018-05-05,2017-12-01,0.08333333333333333,42.061834868798506
P000554,2017-05-05,49926,504.7420184255821,West,2018-05-05,2018-01-01,0.08333333333333333,42.061834868798506
P000554,2017-05-05,49926,504.7420184255821,West,2018-05-05,2018-02-01,0.08333333333333333,42.061834868798506
P000554,2017-05-05,49926,504.7420184255821,West,2018-05-05,2018-03-01,0.08333333333333333,42.061834868798506
P000554,2017-05-05,49926,504.7420184255821,West,2018-05-05,2018-04-01,0.08333333333333333,42.061834868798506
P000554,2017-05-05,49926,504.7420184255821,West,2018-05-05,2018-05-01,0.08333333333333333,42.061834868798506
P000555,2018-05-07,89998,539.4738240246968,West,2019-05-07,2018-05-01,0.08333333333333333,44.95615200205807
P000555,2018-05-07,89998,539.4738240246968,West,2019-05-07,2018-06-01,0.08333333333333333,44.95615200205807
P000555,2018-05-07,89998,539.4738240246968,West,2019-05-07,2018-07-01,0.08333333333333333,44.95615200205807
P000555,2018-05-07,89998,539.4738240246968,West,2019-05-07,2018-08-01,0.08333333333333333,44.95615200205807
P000555,2018-05-07,89998,539.4738240246968,West,2019-05-07,2018-09-01,0.08333333333333333,44.95615200205807
P000555,2018-05-07,89998,539.4738240246968,West,2019-05-07,2018-10-01,0.08333333333333333,44.95615200205807
P000555,2018-05-07,89998,539.4738240246968,West,2019-05-07,2018-11-01,0.08333333333333333,44.95615200205807
P000555,2018-05-07,89998,539.4738240246968,West,2019-05-07,2018-12-01,0.08333333333333333,44.95615200205807
P000555,2018-05-07,89998,539.4738240246968,West,2019-05-07,2019-01-01,0.08333333333333333,44.95615200205807
P000555,2018-05-07,89998,539.4738240246968,West,2019-05-07,2019-02-01,0.08333333333333333,44.95615200205807
P000555,2018-05-07,89998,539.4738240246968,West,2019-05-07,2019-03-01,0.08333333333333333,44.95615200205807
P000555,2018-05-07,89998,539.4738240246968,West,2019-05-07,2019-04-01,0.08333333333333333,44.95615200205807
P000555,2018-05-07,89998,539.4738240246968,West,2019-05-07,2019-05-01,0.08333333333333333,44.95615200205807
P000556,2022-12-16,75325,460.081203594585,South,2023-12-16,2022-12-01,0.08333333333333333,38.34010029954875
P000556,2022-12-16,75325,460.081203594585,South,2023-12-16,2023-01-01,0.08333333333333333,38.34010029954875
P000556,2022-12-16,75325,460.081203594585,South,2023-12-16,2023-02-01,0.08333333333333333,38.34010029954875
P000556,2022-12-16,75325,460.081203594585,South,2023-12-16,2023-03-01,0.08333333333333333,38.34010029954875
P000556,2022-12-16,75325,460.081203594585,South,2023-12-16,2023-04-01,0.08333333333333333,38.34010029954875
P000556,2022-12-16,75325,460.081203594585,South,2023-12-16,2023-05-01,0.08333333333333333,38.34010029954875
P000556,2022-12-16,75325,460.081203594585,South,2023-12-16,2023-06-01,0.08333333333333333,38.34010029954875
P000556,2022-12-16,75325,460.081203594585,South,2023-12-16,2023-07-01,0.08333333333333333,38.34010029954875
P000556,2022-12-16,75325,460.081203594585,South,2023-12-16,2023-08-01,0.08333333333333333,38.34010029954875
P000556,2022-12-16,75325,460.081203594585,South,2023-12-16,2023-09-01,0.08333333333333333,38.34010029954875
P000556,2022-12-16,75325,460.081203594585,South,2023-12-16,2023-10-01,0.08333333333333333,38.34010029954875
P000556,2022-12-16,75325,460.081203594585,South,2023-12-16,2023-11-01,0.08333333333333333,38.34010029954875
P000556,2022-12-16,75325,460.081203594585,South,2023-12-16,2023-12-01,0.08333333333333333,38.34010029954875
P000557,2021-12-07,32939,456.19381583974314,East,2022-12-07,2021-12-01,0.08333333333333333,38.0161513199786
P000557,2021-12-07,32939,456.19381583974314,East,2022-12-07,2022-01-01,0.08333333333333333,38.0161513199786
P000557,2021-12-07,32939,456.19381583974314,East,2022-12-07,2022-02-01,0.08333333333333333,38.0161513199786
P000557,2021-12-07,32939,456.19381583974314,East,2022-12-07,2022-03-01,0.08333333333333333,38.0161513199786
P000557,2021-12-07,32939,456.19381583974314,East,2022-12-07,2022-04-01,0.08333333333333333,38.0161513199786
P000557,2021-12-07,32939,456.19381583974314,East,2022-12-07,2022-05-01,0.08333333333333333,38.0161513199786
P000557,2021-12-07,32939,456.19381583974314,East,2022-12-07,2022-06-01,0.08333333333333333,38.0161513199786
P000557,2021-12-07,32939,456.19381583974314,East,2022-12-07,2022-07-01,0.08333333333333333,38.0161513199786
P000557,2021-12-07,32939,456.19381583974314,East,2022-12-07,2022-08-01,0.08333333333333333,38.0161513199786
P000557,2021-12-07,32939,456.19381583974314,East,2022-12-07,2022-09-01,0.08333333333333333,38.0161513199786
P000557,2021-12-07,32939,456.19381583974314,East,2022-12-07,2022-10-01,0.08333333333333333,38.0161513199786
P000557,2021-12-07,32939,456.19381583974314,East,2022-12-07,2022-11-01,0.08333333333333333,38.0161513199786
P000557,2021-12-07,32939,456.19381583974314,East,2022-12-07,2022-12-01,0.08333333333333333,38.0161513199786
P000558,2024-12-02,58121,471.9211515506009,South,2025-12-02,2024-12-01,0.08333333333333333,39.32676262921674
