policy_number,inception_date,policy_holder_id,premium_amount,region,expiration_date,date_month,earned_exposure,earned_premium
C0000376,2022-11-09,11177,19398.72415538971,North,2023-11-09,2023-06-01,0.08333333333333333,1616.5603462824758
C0000376,2022-11-09,11177,19398.72415538971,North,2023-11-09,2023-07-01,0.08333333333333333,1616.5603462824758
C0000376,2022-11-09,11177,19398.72415538971,North,2023-11-09,2023-08-01,0.08333333333333333,1616.5603462824758
C0000376,2022-11-09,11177,19398.72415538971,North,2023-11-09,2023-09-01,0.08333333333333333,1616.5603462824758
C0000376,2022-11-09,11177,19398.72415538971,North,2023-11-09,2023-10-01,0.08333333333333333,1616.5603462824758
C0000376,2022-11-09,11177,19398.72415538971,North,2023-11-09,2023-11-01,0.08333333333333333,1616.5603462824758
C0000377,2023-11-09,14760,27092.59370474986,West,2024-11-09,2023-11-01,0.08333333333333333,2257.7161420624884
C0000377,2023-11-09,14760,27092.59370474986,West,2024-11-09,2023-12-01,0.08333333333333333,2257.7161420624884
C0000377,2023-11-09,14760,27092.59370474986,West,2024-11-09,2024-01-01,0.08333333333333333,2257.7161420624884
C0000377,2023-11-09,14760,27092.59370474986,West,2024-11-09,2024-02-01,0.08333333333333333,2257.7161420624884
C0000377,2023-11-09,14760,27092.59370474986,West,2024-11-09,2024-03-01,0.08333333333333333,2257.7161420624884
C0000377,2023-11-09,14760,27092.59370474986,West,2024-11-09,2024-04-01,0.08333333333333333,2257.7161420624884
C0000377,2023-11-09,14760,27092.59370474986,West,2024-11-09,2024-05-01,0.08333333333333333,2257.7161420624884
C0000377,2023-11-09,14760,27092.59370474986,West,2024-11-09,2024-06-01,0.08333333333333333,2257.7161420624884
C0000377,2023-11-09,14760,27092.59370474986,West,2024-11-09,2024-07-01,0.08333333333333333,2257.7161420624884
C0000377,2023-11-09,14760,27092.59370474986,West,2024-11-09,2024-08-01,0.08333333333333333,2257.7161420624884
C0000377,2023-11-09,14760,27092.59370474986,West,2024-11-09,2024-09-01,0.08333333333333333,2257.7161420624884
C0000377,2023-11-09,14760,27092.59370474986,West,2024-11-09,2024-10-01,0.08333333333333333,2257.7161420624884
C0000377,2023-11-09,14760,27092.59370474986,West,2024-11-09,2024-11-01,0.08333333333333333,2257.7161420624884
C0000378,2017-08-14,42779,18856.71949100173,South,2018-08-14,2017-08-01,0.08333333333333333,1571.3932909168109
C0000378,2017-08-14,42779,18856.71949100173,South,2018-08-14,2017-09-01,0.08333333333333333,1571.3932909168109
C0000378,2017-08-14,42779,18856.71949100173,South,2018-08-14,2017-10-01,0.08333333333333333,1571.3932909168109
C0000378,2017-08-14,42779,18856.71949100173,South,2018-08-14,2017-11-01,0.08333333333333333,1571.3932909168109
C0000378,2017-08-14,42779,18856.71949100173,South,2018-08-14,2017-12-01,0.08333333333333333,1571.3932909168109
C0000378,2017-08-14,42779,18856.71949100173,South,2018-08-14,2018-01-01,0.08333333333333333,1571.3932909168109
C0000378,2017-08-14,42779,18856.71949100173,South,2018-08-14,2018-02-01,0.08333333333333333,1571.3932909168109
C0000378,2017-08-14,42779,18856.71949100173,South,2018-08-14,2018-03-01,0.08333333333333333,1571.3932909168109
C0000378,2017-08-14,42779,18856.71949100173,South,2018-08-14,2018-04-01,0.08333333333333333,1571.3932909168109
C0000378,2017-08-14,42779,18856.71949100173,South,2018-08-14,2018-05-01,0.08333333333333333,1571.3932909168109
C0000378,2017-08-14,42779,18856.71949100173,South,2018-08-14,2018-06-01,0.08333333333333333,1571.3932909168109
C0000378,2017-08-14,42779,18856.71949100173,South,2018-08-14,2018-07-01,0.08333333333333333,1571.3932909168109
C0000378,2017-08-14,42779,18856.71949100173,South,2018-08-14,2018-08-01,0.08333333333333333,1571.3932909168109
C0000379,2019-09-01,31636,16163.99214226372,South,2020-09-01,2019-09-01,0.08333333333333333,1346.9993451886432
C0000379,2019-09-01,31636,16163.99214226372,South,2020-09-01,2019-10-01,0.08333333333333333,1346.9993451886432
C0000379,2019-09-01,31636,16163.99214226372,South,2020-09-01,2019-11-01,0.08333333333333333,1346.9993451886432
C0000379,2019-09-01,31636,16163.99214226372,South,2020-09-01,2019-12-01,0.08333333333333333,1346.9993451886432
C0000379,2019-09-01,31636,16163.99214226372,South,2020-09-01,2020-01-01,0.08333333333333333,1346.9993451886432
C0000379,2019-09-01,31636,16163.99214226372,South,2020-09-01,2020-02-01,0.08333333333333333,1346.9993451886432
C0000379,2019-09-01,31636,16163.99214226372,South,2020-09-01,2020-03-01,0.08333333333333333,1346.9993451886432
C0000379,2019-09-01,31636,16163.99214226372,South,2020-09-01,2020-04-01,0.08333333333333333,1346.9993451886432
C0000379,2019-09-01,31636,16163.99214226372,South,2020-09-01,2020-05-01,0.08333333333333333,1346.9993451886432
C0000379,2019-09-01,31636,16163.99214226372,South,2020-09-01,2020-06-01,0.08333333333333333,1346.9993451886432
C0000379,2019-09-01,31636,16163.99214226372,South,2020-09-01,2020-07-01,0.08333333333333333,1346.9993451886432
C0000379,2019-09-01,31636,16163.99214226372,South,2020-09-01,2020-08-01,0.08333333333333333,1346.9993451886432
C0000379,2019-09-01,31636,16163.99214226372,South,2020-09-01,2020-09-01,0.08333333333333333,1346.9993451886432
C0000380,2015-06-10,91889,18348.247450258314,North,2016-06-10,2015-06-01,0.08333333333333333,1529.0206208548595
C0000380,2015-06-10,91889,18348.247450258314,North,2016-06-10,2015-07-01,0.08333333333333333,1529.0206208548595
C0000380,2015-06-10,91889,18348.247450258314,North,2016-06-10,2015-08-01,0.08333333333333333,1529.0206208548595
C0000380,2015-06-10,91889,18348.247450258314,North,2016-06-10,2015-09-01,0.08333333333333333,1529.0206208548595
C0000380,2015-06-10,91889,18348.247450258314,North,2016-06-10,2015-10-01,0.08333333333333333,1529.0206208548595
C0000380,2015-06-10,91889,18348.247450258314,North,2016-06-10,2015-11-01,0.08333333333333333,1529.0206208548595
C0000380,2015-06-10,91889,18348.247450258314,North,2016-06-10,2015-12-01,0.08333333333333333,1529.0206208548595
C0000380,2015-06-10,91889,18348.247450258314,North,2016-06-10,2016-01-01,0.08333333333333333,1529.0206208548595
C0000380,2015-06-10,91889,18348.247450258314,North,2016-06-10,2016-02-01,0.08333333333333333,1529.0206208548595
C0000380,2015-06-10,91889,18348.247450258314,North,2016-06-10,2016-03-01,0.08333333333333333,1529.0206208548595
C0000380,2015-06-10,91889,18348.247450258314,North,2016-06-10,2016-04-01,0.08333333333333333,1529.0206208548595
C0000380,2015-06-10,91889,18348.247450258314,North,2016-06-10,2016-05-01,0.08333333333333333,1529.0206208548595
C0000380,2015-06-10,91889,18348.247450258314,North,2016-06-10,2016-06-01,0.08333333333333333,1529.0206208548595
C0000381,2019-05-23,63551,26428.779901708866,North,2020-05-23,2019-05-01,0.08333333333333333,2202.3983251424056
C0000381,2019-05-23,63551,26428.779901708866,North,2020-05-23,2019-06-01,0.08333333333333333,2202.3983251424056
C0000381,2019-05-23,63551,26428.779901708866,North,2020-05-23,2019-07-01,0.08333333333333333,2202.3983251424056
C0000381,2019-05-23,63551,26428.779901708866,North,2020-05-23,2019-08-01,0.08333333333333333,2202.3983251424056
C0000381,2019-05-23,63551,26428.779901708866,North,2020-05-23,2019-09-01,0.08333333333333333,2202.3983251424056
C0000381,2019-05-23,63551,26428.779901708866,North,2020-05-23,2019-10-01,0.08333333333333333,2202.3983251424056
C0000381,2019-05-23,63551,26428.779901708866,North,2020-05-23,2019-11-01,0.08333333333333333,2202.3983251424056
C0000381,2019-05-23,63551,26428.779901708866,North,2020-05-23,2019-12-01,0.08333333333333333,2202.3983251424056
C0000381,2019-05-23,63551,26428.779901708866,North,2020-05-23,2020-01-01,0.08333333333333333,2202.3983251424056
C0000381,2019-05-23,63551,26428.779901708866,North,2020-05-23,2020-02-01,0.08333333333333333,2202.3983251424056
C0000381,2019-05-23,63551,26428.779901708866,North,2020-05-23,2020-03-01,0.08333333333333333,2202.3983251424056
C0000381,2019-05-23,63551,26428.779901708866,North,2020-05-23,2020-04-01,0.08333333333333333,2202.3983251424056
C0000381,2019-05-23,63551,26428.779901708866,North,2020-05-23,2020-05-01,0.08333333333333333,2202.3983251424056
C0000382,2022-10-19,21556,23129.160776803696,West,2023-10-19,2022-10-01,0.08333333333333333,1927.4300647336413
C0000382,2022-10-19,21556,23129.160776803696,West,2023-10-19,2022-11-01,0.08333333333333333,1927.4300647336413
C0000382,2022-10-19,21556,23129.160776803696,West,2023-10-19,2022-12-01,0.08333333333333333,1927.4300647336413
C0000382,2022-10-19,21556,23129.160776803696,West,2023-10-19,2023-01-01,0.08333333333333333,1927.4300647336413
C0000382,2022-10-19,21556,23129.160776803696,West,2023-10-19,2023-02-01,0.08333333333333333,1927.4300647336413
C0000382,2022-10-19,21556,23129.160776803696,West,2023-10-19,2023-03-01,0.08333333333333333,1927.4300647336413
C0000382,2022-10-19,21556,23129.160776803696,West,2023-10-19,2023-04-01,0.08333333333333333,1927.4300647336413
C0000382,2022-10-19,21556,23129.160776803696,West,2023-10-19,2023-05-01,0.08333333333333333,1927.4300647336413
C0000382,2022-10-19,21556,23129.160776803696,West,2023-10-19,2023-06-01,0.08333333333333333,1927.4300647336413
C0000382,2022-10-19,21556,23129.160776803696,West,2023-10-19,2023-07-01,0.08333333333333333,1927.4300647336413
C0000382,2022-10-19,21556,23129.160776803696,West,2023-10-19,2023-08-01,0.08333333333333333,1927.4300647336413
C0000382,2022-10-19,21556,23129.160776803696,West,2023-10-19,2023-09-01,0.08333333333333333,1927.4300647336413
C0000382,2022-10-19,21556,23129.160776803696,West,2023-10-19,2023-10-01,0.08333333333333333,1927.4300647336413
C0000383,2016-02-02,37598,20196.818924534426,East,2017-02-02,2016-02-01,0.08333333333333333,1683.068243711202
C0000383,2016-02-02,37598,20196.818924534426,East,2017-02-02,2016-03-01,0.08333333333333333,1683.068243711202
C0000383,2016-02-02,37598,20196.818924534426,East,2017-02-02,2016-04-01,0.08333333333333333,1683.068243711202
C0000383,2016-02-02,37598,20196.818924534426,East,2017-02-02,2016-05-01,0.08333333333333333,1683.068243711202
C0000383,2016-02-02,37598,20196.818924534426,East,2017-02-02,2016-06-01,0.08333333333333333,1683.068243711202
C0000383,2016-02-02,37598,20196.818924534426,East,2017-02-02,2016-07-01,0.08333333333333333,1683.068243711202
C0000383,2016-02-02,37598,20196.818924534426,East,2017-02-02,2016-08-01,0.08333333333333333,1683.068243711202
C0000383,2016-02-02,37598,20196.818924534426,East,2017-02-02,2016-09-01,0.08333333333333333,1683.068243711202
C0000383,2016-02-02,37598,20196.818924534426,East,2017-02-02,2016-10-01,0.08333333333333333,1683.068243711202
C0000383,2016-02-02,37598,20196.818924534426,East,2017-02-02,2016-11-01,0.08333333333333333,1683.068243711202
C0000383,2016-02-02,37598,20196.818924534426,East,2017-02-02,2016-12-01,0.08333333333333333,1683.068243711202
C0000383,2016-02-02,37598,20196.818924534426,East,2017-02-02,2017-01-01,0.08333333333333333,1683.068243711202
C0000383,2016-02-02,37598,20196.818924534426,East,2017-02-02,2017-02-01,0.08333333333333333,1683.068243711202
C0000384,2018-07-24,21563,21109.148207387214,West,2019-07-24,2018-07-01,0.08333333333333333,1759.0956839489345
C0000384,2018-07-24,21563,21109.148207387214,West,2019-07-24,2018-08-01,0.08333333333333333,1759.0956839489345
C0000384,2018-07-24,21563,21109.148207387214,West,2019-07-24,2018-09-01,0.08333333333333333,1759.0956839489345
C0000384,2018-07-24,21563,21109.148207387214,West,2019-07-24,2018-10-01,0.08333333333333333,1759.0956839489345
C0000384,2018-07-24,21563,21109.148207387214,West,2019-07-24,2018-11-01,0.08333333333333333,1759.0956839489345
C0000384,2018-07-24,21563,21109.148207387214,West,2019-07-24,2018-12-01,0.08333333333333333,1759.0956839489345
C0000384,2018-07-24,21563,21109.148207387214,West,2019-07-24,2019-01-01,0.08333333333333333,1759.0956839489345
C0000384,2018-07-24,21563,21109.148207387214,West,2019-07-24,2019-02-01,0.08333333333333333,1759.0956839489345
C0000384,2018-07-24,21563,21109.148207387214,West,2019-07-24,2019-03-01,0.08333333333333333,1759.0956839489345
C0000384,2018-07-24,21563,21109.148207387214,West,2019-07-24,2019-04-01,0.08333333333333333,1759.0956839489345
C0000384,2018-07-24,21563,21109.148207387214,West,2019-07-24,2019-05-01,0.08333333333333333,1759.0956839489345
C0000384,2018-07-24,21563,21109.148207387214,West,2019-07-24,2019-06-01,0.08333333333333333,1759.0956839489345
C0000384,2018-07-24,21563,21109.148207387214,West,2019-07-24,2019-07-01,0.08333333333333333,1759.0956839489345
C0000385,2017-03-26,56819,16849.516785002106,East,2018-03-26,2017-03-01,0.08333333333333333,1404.1263987501754
C0000385,2017-03-26,56819,16849.516785002106,East,2018-03-26,2017-04-01,0.08333333333333333,1404.1263987501754
C0000385,2017-03-26,56819,16849.516785002106,East,2018-03-26,2017-05-01,0.08333333333333333,1404.1263987501754
C0000385,2017-03-26,56819,16849.516785002106,East,2018-03-26,2017-06-01,0.08333333333333333,1404.1263987501754
C0000385,2017-03-26,56819,16849.516785002106,East,2018-03-26,2017-07-01,0.08333333333333333,1404.1263987501754
C0000385,2017-03-26,56819,16849.516785002106,East,2018-03-26,2017-08-01,0.08333333333333333,1404.1263987501754
C0000385,2017-03-26,56819,16849.516785002106,East,2018-03-26,2017-09-01,0.08333333333333333,1404.1263987501754
C0000385,2017-03-26,56819,16849.516785002106,East,2018-03-26,2017-10-01,0.08333333333333333,1404.1263987501754
C0000385,2017-03-26,56819,16849.516785002106,East,2018-03-26,2017-11-01,0.08333333333333333,1404.1263987501754
C0000385,2017-03-26,56819,16849.516785002106,East,2018-03-26,2017-12-01,0.08333333333333333,1404.1263987501754
C0000385,2017-03-26,56819,16849.516785002106,East,2018-03-26,2018-01-01,0.08333333333333333,1404.1263987501754
C0000385,2017-03-26,56819,16849.516785002106,East,2018-03-26,2018-02-01,0.08333333333333333,1404.1263987501754
C0000385,2017-03-26,56819,16849.516785002106,East,2018-03-26,2018-03-01,0.08333333333333333,1404.1263987501754
C0000386,2019-03-08,83770,18803.817371233607,South,2020-03-08,2019-03-01,0.08333333333333333,1566.9847809361338
C0000386,2019-03-08,83770,18803.817371233607,South,2020-03-08,2019-04-01,0.08333333333333333,1566.9847809361338
C0000386,2019-03-08,83770,18803.817371233607,South,2020-03-08,2019-05-01,0.08333333333333333,1566.9847809361338
C0000386,2019-03-08,83770,18803.817371233607,South,2020-03-08,2019-06-01,0.08333333333333333,1566.9847809361338
C0000386,2019-03-08,83770,18803.817371233607,South,2020-03-08,2019-07-01,0.08333333333333333,1566.9847809361338
C0000386,2019-03-08,83770,18803.817371233607,South,2020-03-08,2019-08-01,0.08333333333333333,1566.9847809361338
C0000386,2019-03-08,83770,18803.817371233607,South,2020-03-08,2019-09-01,0.08333333333333333,1566.9847809361338
C0000386,2019-03-08,83770,18803.817371233607,South,2020-03-08,2019-10-01,0.08333333333333333,1566.9847809361338
C0000386,2019-03-08,83770,18803.817371233607,South,2020-03-08,2019-11-01,0.08333333333333333,1566.9847809361338
C0000386,2019-03-08,83770,18803.817371233607,South,2020-03-08,2019-12-01,0.08333333333333333,1566.9847809361338
C0000386,2019-03-08,83770,18803.817371233607,South,2020-03-08,2020-01-01,0.08333333333333333,1566.9847809361338
C0000386,2019-03-08,83770,18803.817371233607,South,2020-03-08,2020-02-01,0.08333333333333333,1566.9847809361338
C0000386,2019-03-08,83770,18803.817371233607,South,2020-03-08,2020-03-01,0.08333333333333333,1566.9847809361338
C0000387,2020-04-03,36966,16334.07512921307,East,2021-04-03,2020-04-01,0.08333333333333333,1361.1729274344225
C0000387,2020-04-03,36966,16334.07512921307,East,2021-04-03,2020-05-01,0.08333333333333333,1361.1729274344225
C0000387,2020-04-03,36966,16334.07512921307,East,2021-04-03,2020-06-01,0.08333333333333333,1361.1729274344225
C0000387,2020-04-03,36966,16334.07512921307,East,2021-04-03,2020-07-01,0.08333333333333333,1361.1729274344225
C0000387,2020-04-03,36966,16334.07512921307,East,2021-04-03,2020-08-01,0.08333333333333333,1361.1729274344225
C0000387,2020-04-03,36966,16334.07512921307,East,2021-04-03,2020-09-01,0.08333333333333333,1361.1729274344225
C0000387,2020-04-03,36966,16334.07512921307,East,2021-04-03,2020-10-01,0.08333333333333333,1361.1729274344225
C0000387,2020-04-03,36966,16334.07512921307,East,2021-04-03,2020-11-01,0.08333333333333333,1361.1729274344225
C0000387,2020-04-03,36966,16334.07512921307,East,2021-04-03,2020-12-01,0.08333333333333333,1361.1729274344225
C0000387,2020-04-03,36966,16334.07512921307,East,2021-04-03,2021-01-01,0.08333333333333333,1361.1729274344225
C0000387,2020-04-03,36966,16334.07512921307,East,2021-04-03,2021-02-01,0.08333333333333333,1361.1729274344225
C0000387,2020-04-03,36966,16334.07512921307,East,2021-04-03,2021-03-01,0.08333333333333333,1361.1729274344225
C0000387,2020-04-03,36966,16334.07512921307,East,2021-04-03,2021-04-01,0.08333333333333333,1361.1729274344225
C0000388,2018-11-16,91709,18243.53801082065,East,2019-11-16,2018-11-01,0.08333333333333333,1520.294834235054
C0000388,2018-11-16,91709,18243.53801082065,East,2019-11-16,2018-12-01,0.08333333333333333,1520.294834235054
C0000388,2018-11-16,91709,18243.53801082065,East,2019-11-16,2019-01-01,0.08333333333333333,1520.294834235054
C0000388,2018-11-16,91709,18243.53801082065,East,2019-11-16,2019-02-01,0.08333333333333333,1520.294834235054
C0000388,2018-11-16,91709,18243.53801082065,East,2019-11-16,2019-03-01,0.08333333333333333,1520.294834235054
C0000388,2018-11-16,91709,18243.53801082065,East,2019-11-16,2019-04-01,0.08333333333333333,1520.294834235054
C0000388,2018-11-16,91709,18243.53801082065,East,2019-11-16,2019-05-01,0.08333333333333333,1520.294834235054
C0000388,2018-11-16,91709,18243.53801082065,East,2019-11-16,2019-06-01,0.08333333333333333,1520.294834235054
C0000388,2018-11-16,91709,18243.53801082065,East,2019-11-16,2019-07-01,0.08333333333333333,1520.294834235054
C0000388,2018-11-16,91709,18243.53801082065,East,2019-11-16,2019-08-01,0.08333333333333333,1520.294834235054
C0000388,2018-11-16,91709,18243.53801082065,East,2019-11-16,2019-09-01,0.08333333333333333,1520.294834235054
C0000388,2018-11-16,91709,18243.53801082065,East,2019-11-16,2019-10-01,0.08333333333333333,1520.294834235054
C0000388,2018-11-16,91709,18243.53801082065,East,2019-11-16,2019-11-01,0.08333333333333333,1520.294834235054
C0000389,2018-03-04,69889,29847.413916007517,South,2019-03-04,2018-03-01,0.08333333333333333,2487.2844930006263
C0000389,2018-03-04,69889,29847.413916007517,South,2019-03-04,2018-04-01,0.08333333333333333,2487.2844930006263
C0000389,2018-03-04,69889,29847.413916007517,South,2019-03-04,2018-05-01,0.08333333333333333,2487.2844930006263
C0000389,2018-03-04,69889,29847.413916007517,South,2019-03-04,2018-06-01,0.08333333333333333,2487.2844930006263
C0000389,2018-03-04,69889,29847.413916007517,South,2019-03-04,2018-07-01,0.08333333333333333,2487.2844930006263
C0000389,2018-03-04,69889,29847.413916007517,South,2019-03-04,2018-08-01,0.08333333333333333,2487.2844930006263
C0000389,2018-03-04,69889,29847.413916007517,South,2019-03-04,2018-09-01,0.08333333333333333,2487.2844930006263
C0000389,2018-03-04,69889,29847.413916007517,South,2019-03-04,2018-10-01,0.08333333333333333,2487.2844930006263
C0000389,2018-03-04,69889,29847.413916007517,South,2019-03-04,2018-11-01,0.08333333333333333,2487.2844930006263
C0000389,2018-03-04,69889,29847.413916007517,South,2019-03-04,2018-12-01,0.08333333333333333,2487.2844930006263
C0000389,2018-03-04,69889,29847.413916007517,South,2019-03-04,2019-01-01,0.08333333333333333,2487.2844930006263
C0000389,2018-03-04,69889,29847.413916007517,South,2019-03-04,2019-02-01,0.08333333333333333,2487.2844930006263
C0000389,2018-03-04,69889,29847.413916007517,South,2019-03-04,2019-03-01,0.08333333333333333,2487.2844930006263
C0000390,2018-05-03,36987,14423.851313900386,South,2019-05-03,2018-05-01,0.08333333333333333,1201.9876094916988
C0000390,2018-05-03,36987,14423.851313900386,South,2019-05-03,2018-06-01,0.08333333333333333,1201.9876094916988
C0000390,2018-05-03,36987,14423.851313900386,South,2019-05-03,2018-07-01,0.08333333333333333,1201.9876094916988
C0000390,2018-05-03,36987,14423.851313900386,South,2019-05-03,2018-08-01,0.08333333333333333,1201.9876094916988
C0000390,2018-05-03,36987,14423.851313900386,South,2019-05-03,2018-09-01,0.08333333333333333,1201.9876094916988
C0000390,2018-05-03,36987,14423.851313900386,South,2019-05-03,2018-10-01,0.08333333333333333,1201.9876094916988
C0000390,2018-05-03,36987,14423.851313900386,South,2019-05-03,2018-11-01,0.08333333333333333,1201.9876094916988
C0000390,2018-05-03,36987,14423.851313900386,South,2019-05-03,2018-12-01,0.08333333333333333,1201.9876094916988
C0000390,2018-05-03,36987,14423.851313900386,South,2019-05-03,2019-01-01,0.08333333333333333,1201.9876094916988
C0000390,2018-05-03,36987,14423.851313900386,South,2019-05-03,2019-02-01,0.08333333333333333,1201.9876094916988
C0000390,2018-05-03,36987,14423.851313900386,South,2019-05-03,2019-03-01,0.08333333333333333,1201.9876094916988
C0000390,2018-05-03,36987,14423.851313900386,South,2019-05-03,2019-04-01,0.08333333333333333,1201.9876094916988
C0000390,2018-05-03,36987,14423.851313900386,South,2019-05-03,2019-05-01,0.08333333333333333,1201.9876094916988
C0000391,2016-02-05,88714,16210.017593426139,South,2017-02-05,2016-02-01,0.08333333333333333,1350.8347994521782
C0000391,2016-02-05,88714,16210.017593426139,South,2017-02-05,2016-03-01,0.08333333333333333,1350.8347994521782
C0000391,2016-02-05,88714,16210.017593426139,South,2017-02-05,2016-04-01,0.08333333333333333,1350.8347994521782
C0000391,2016-02-05,88714,16210.017593426139,South,2017-02-05,2016-05-01,0.08333333333333333,1350.8347994521782
C0000391,2016-02-05,88714,16210.017593426139,South,2017-02-05,2016-06-01,0.08333333333333333,1350.8347994521782
C0000391,2016-02-05,88714,16210.017593426139,South,2017-02-05,2016-07-01,0.08333333333333333,1350.8347994521782
C0000391,2016-02-05,88714,16210.017593426139,South,2017-02-05,2016-08-01,0.08333333333333333,1350.8347994521782
C0000391,2016-02-05,88714,16210.017593426139,South,2017-02-05,2016-09-01,0.08333333333333333,1350.8347994521782
C0000391,2016-02-05,88714,16210.017593426139,South,2017-02-05,2016-10-01,0.08333333333333333,1350.8347994521782
C0000391,2016-02-05,88714,16210.017593426139,South,2017-02-05,2016-11-01,0.08333333333333333,1350.8347994521782
C0000391,2016-02-05,88714,16210.017593426139,South,2017-02-05,2016-12-01,0.08333333333333333,1350.8347994521782
C0000391,2016-02-05,88714,16210.017593426139,South,2017-02-05,2017-01-01,0.08333333333333333,1350.8347994521782
C0000391,2016-02-05,88714,16210.017593426139,South,2017-02-05,2017-02-01,0.08333333333333333,1350.8347994521782
C0000392,2016-10-01,68348,13680.275653993785,West,2017-10-01,2016-10-01,0.08333333333333333,1140.0229711661489
C0000392,2016-10-01,68348,13680.275653993785,West,2017-10-01,2016-11-01,0.08333333333333333,1140.0229711661489
C0000392,2016-10-01,68348,13680.275653993785,West,2017-10-01,2016-12-01,0.08333333333333333,1140.0229711661489
C0000392,2016-10-01,68348,13680.275653993785,West,2017-10-01,2017-01-01,0.08333333333333333,1140.0229711661489
C0000392,2016-10-01,68348,13680.275653993785,West,2017-10-01,2017-02-01,0.08333333333333333,1140.0229711661489
C0000392,2016-10-01,68348,13680.275653993785,West,2017-10-01,2017-03-01,0.08333333333333333,1140.0229711661489
C0000392,2016-10-01,68348,13680.275653993785,West,2017-10-01,2017-04-01,0.08333333333333333,1140.0229711661489
C0000392,2016-10-01,68348,13680.275653993785,West,2017-10-01,2017-05-01,0.08333333333333333,1140.0229711661489
C0000392,2016-10-01,68348,13680.275653993785,West,2017-10-01,2017-06-01,0.08333333333333333,1140.0229711661489
C0000392,2016-10-01,68348,13680.275653993785,West,2017-10-01,2017-07-01,0.08333333333333333,1140.0229711661489
C0000392,2016-10-01,68348,13680.275653993785,West,2017-10-01,2017-08-01,0.08333333333333333,1140.0229711661489
C0000392,2016-10-01,68348,13680.275653993785,West,2017-10-01,2017-09-01,0.08333333333333333,1140.0229711661489
C0000392,2016-10-01,68348,13680.275653993785,West,2017-10-01,2017-10-01,0.08333333333333333,1140.0229711661489
C0000393,2023-07-02,34596,12819.559542737936,South,2024-07-02,2023-07-01,0.08333333333333333,1068.2966285614946
C0000393,2023-07-02,34596,12819.559542737936,South,2024-07-02,2023-08-01,0.08333333333333333,1068.2966285614946
C0000393,2023-07-02,34596,12819.559542737936,South,2024-07-02,2023-09-01,0.08333333333333333,1068.2966285614946
C0000393,2023-07-02,34596,12819.559542737936,South,2024-07-02,2023-10-01,0.08333333333333333,1068.2966285614946
C0000393,2023-07-02,34596,12819.559542737936,South,2024-07-02,2023-11-01,0.08333333333333333,1068.2966285614946
C0000393,2023-07-02,34596,12819.559542737936,South,2024-07-02,2023-12-01,0.08333333333333333,1068.2966285614946
C0000393,2023-07-02,34596,12819.559542737936,South,2024-07-02,2024-01-01,0.08333333333333333,1068.2966285614946
C0000393,2023-07-02,34596,12819.559542737936,South,2024-07-02,2024-02-01,0.08333333333333333,1068.2966285614946
C0000393,2023-07-02,34596,12819.559542737936,South,2024-07-02,2024-03-01,0.08333333333333333,1068.2966285614946
C0000393,2023-07-02,34596,12819.559542737936,South,2024-07-02,2024-04-01,0.08333333333333333,1068.2966285614946
C0000393,2023-07-02,34596,12819.559542737936,South,2024-07-02,2024-05-01,0.08333333333333333,1068.2966285614946
C0000393,2023-07-02,34596,12819.559542737936,South,2024-07-02,2024-06-01,0.08333333333333333,1068.2966285614946
C0000393,2023-07-02,34596,12819.559542737936,South,2024-07-02,2024-07-01,0.08333333333333333,1068.2966285614946
C0000394,2022-06-28,43174,18844.3502363591,North,2023-06-28,2022-06-01,0.08333333333333333,1570.3625196965916
C0000394,2022-06-28,43174,18844.3502363591,North,2023-06-28,2022-07-01,0.08333333333333333,1570.3625196965916
C0000394,2022-06-28,43174,18844.3502363591,North,2023-06-28,2022-08-01,0.08333333333333333,1570.3625196965916
C0000394,2022-06-28,43174,18844.3502363591,North,2023-06-28,2022-09-01,0.08333333333333333,1570.3625196965916
C0000394,2022-06-28,43174,18844.3502363591,North,2023-06-28,2022-10-01,0.08333333333333333,1570.3625196965916
C0000394,2022-06-28,43174,18844.3502363591,North,2023-06-28,2022-11-01,0.08333333333333333,1570.3625196965916
C0000394,2022-06-28,43174,18844.3502363591,North,2023-06-28,2022-12-01,0.08333333333333333,1570.3625196965916
C0000394,2022-06-28,43174,18844.3502363591,North,2023-06-28,2023-01-01,0.08333333333333333,1570.3625196965916
C0000394,2022-06-28,43174,18844.3502363591,North,2023-06-28,2023-02-01,0.08333333333333333,1570.3625196965916
C0000394,2022-06-28,43174,18844.3502363591,North,2023-06-28,2023-03-01,0.08333333333333333,1570.3625196965916
C0000394,2022-06-28,43174,18844.3502363591,North,2023-06-28,2023-04-01,0.08333333333333333,1570.3625196965916
C0000394,2022-06-28,43174,18844.3502363591,North,2023-06-28,2023-05-01,0.08333333333333333,1570.3625196965916
C0000394,2022-06-28,43174,18844.3502363591,North,2023-06-28,2023-06-01,0.08333333333333333,1570.3625196965916
C0000395,2016-04-04,74106,16559.53330471606,South,2017-04-04,2016-04-01,0.08333333333333333,1379.9611087263384
C0000395,2016-04-04,74106,16559.53330471606,South,2017-04-04,2016-05-01,0.08333333333333333,1379.9611087263384
C0000395,2016-04-04,74106,16559.53330471606,South,2017-04-04,2016-06-01,0.08333333333333333,1379.9611087263384
C0000395,2016-04-04,74106,16559.53330471606,South,2017-04-04,2016-07-01,0.08333333333333333,1379.9611087263384
C0000395,2016-04-04,74106,16559.53330471606,South,2017-04-04,2016-08-01,0.08333333333333333,1379.9611087263384
