claim_id,valuation_date,case_reserve_amount,expense_reserve_amount
CL0000057,2022-04-24,1581.33,158.13
CL0000057,2022-05-24,1598.58,159.86
CL0000057,2022-06-24,0.0,0.0
CL0000057,2022-07-24,0.0,0.0
CL0000057,2022-08-24,0.0,0.0
CL0000057,2022-09-24,0.0,0.0
CL0000057,2022-10-24,0.0,0.0
CL0000057,2022-11-24,0.0,0.0
CL0000057,2022-12-24,0.0,0.0
CL0000057,2023-01-24,0.0,0.0
CL0000057,2023-02-24,0.0,0.0
CL0000057,2023-03-24,0.0,0.0
CL0000057,2023-04-24,0.0,0.0
CL0000057,2023-05-24,0.0,0.0
CL0000057,2023-06-24,0.0,0.0
CL0000057,2023-07-24,0.0,0.0
CL0000057,2023-08-24,0.0,0.0
CL0000057,2023-09-24,0.0,0.0
CL0000057,2023-10-24,0.0,0.0
CL0000057,2023-11-24,0.0,0.0
CL0000057,2023-12-24,0.0,0.0
CL0000057,2024-01-24,0.0,0.0
CL0000057,2024-02-24,0.0,0.0
CL0000057,2024-03-24,0.0,0.0
CL0000057,2024-04-24,0.0,0.0
CL0000057,2024-05-24,0.0,0.0
CL0000057,2024-06-24,0.0,0.0
CL0000057,2024-07-24,0.0,0.0
CL0000057,2024-08-24,0.0,0.0
CL0000057,2024-09-24,0.0,0.0
CL0000057,2024-10-24,0.0,0.0
CL0000057,2024-11-24,0.0,0.0
CL0000057,2024-12-24,0.0,0.0
CL0000058,2022-07-01,9442.67,944.27
CL0000058,2022-08-01,9248.45,924.85
CL0000058,2022-09-01,9597.52,959.75
CL0000058,2022-10-01,10198.7,1019.87
CL0000058,2022-11-01,9280.96,928.1
CL0000058,2022-12-01,9177.83,917.78
CL0000058,2023-01-01,8965.85,896.59
CL0000058,2023-02-01,9566.64,956.66
CL0000058,2023-03-01,9923.41,992.34
CL0000058,2023-04-01,9456.69,945.67
CL0000058,2023-05-01,10043.22,1004.32
CL0000058,2023-06-01,10259.58,1025.96
CL0000058,2023-07-01,11164.4,1116.44
CL0000058,2023-08-01,6517.7,651.77
CL0000058,2023-09-01,7270.61,727.06
CL0000058,2023-10-01,6510.95,651.1
CL0000058,2023-11-01,0.0,0.0
CL0000058,2023-12-01,0.0,0.0
CL0000058,2024-01-01,0.0,0.0
CL0000058,2024-02-01,0.0,0.0
CL0000058,2024-03-01,0.0,0.0
CL0000058,2024-04-01,0.0,0.0
CL0000058,2024-05-01,0.0,0.0
CL0000058,2024-06-01,0.0,0.0
CL0000058,2024-07-01,0.0,0.0
CL0000058,2024-08-01,0.0,0.0
CL0000058,2024-09-01,0.0,0.0
CL0000058,2024-10-01,0.0,0.0
CL0000058,2024-11-01,0.0,0.0
CL0000058,2024-12-01,0.0,0.0
CL0000059,2023-02-23,2935.15,293.51
CL0000059,2023-03-23,2982.89,298.29
CL0000059,2023-04-23,3190.51,319.05
CL0000059,2023-05-23,3106.46,310.65
CL0000059,2023-06-23,3194.89,319.49
CL0000059,2023-07-23,3234.94,323.49
CL0000059,2023-08-23,3382.65,338.26
CL0000059,2023-09-23,3404.47,340.45
CL0000059,2023-10-23,3349.48,334.95
CL0000059,2023-11-23,3584.11,358.41
CL0000059,2023-12-23,3817.62,381.76
CL0000059,2024-01-23,3819.77,381.98
CL0000059,2024-02-23,3916.13,391.61
CL0000059,2024-03-23,3959.02,395.9
CL0000059,2024-04-23,3196.15,319.61
CL0000059,2024-05-23,3255.06,325.51
CL0000059,2024-06-23,1212.49,121.25
CL0000059,2024-07-23,0.0,0.0
CL0000059,2024-08-23,0.0,0.0
CL0000059,2024-09-23,0.0,0.0
CL0000059,2024-10-23,0.0,0.0
CL0000059,2024-11-23,0.0,0.0
CL0000059,2024-12-23,0.0,0.0
CL0000060,2017-07-07,7550.85,755.09
CL0000060,2017-08-07,7790.74,779.07
CL0000060,2017-09-07,8402.39,840.24
CL0000060,2017-10-07,8665.54,866.55
CL0000060,2017-11-07,8462.67,846.27
CL0000060,2017-12-07,8723.33,872.33
CL0000060,2018-01-07,6640.9,664.09
CL0000060,2018-02-07,7023.46,702.35
CL0000060,2018-03-07,6778.42,677.84
CL0000060,2018-04-07,4404.67,440.47
CL0000060,2018-05-07,4428.41,442.84
CL0000060,2018-06-07,5162.04,516.2
CL0000060,2018-07-07,0.0,0.0
CL0000060,2018-08-07,0.0,0.0
CL0000060,2018-09-07,0.0,0.0
CL0000060,2018-10-07,0.0,0.0
CL0000060,2018-11-07,0.0,0.0
CL0000060,2018-12-07,0.0,0.0
CL0000060,2019-01-07,0.0,0.0
CL0000060,2019-02-07,0.0,0.0
CL0000060,2019-03-07,0.0,0.0
CL0000060,2019-04-07,0.0,0.0
CL0000060,2019-05-07,0.0,0.0
CL0000060,2019-06-07,0.0,0.0
CL0000060,2019-07-07,0.0,0.0
CL0000060,2019-08-07,0.0,0.0
CL0000060,2019-09-07,0.0,0.0
CL0000060,2019-10-07,0.0,0.0
CL0000060,2019-11-07,0.0,0.0
CL0000060,2019-12-07,0.0,0.0
CL0000060,2020-01-07,0.0,0.0
CL0000060,2020-02-07,0.0,0.0
CL0000060,2020-03-07,0.0,0.0
CL0000060,2020-04-07,0.0,0.0
CL0000060,2020-05-07,0.0,0.0
CL0000060,2020-06-07,0.0,0.0
CL0000060,2020-07-07,0.0,0.0
CL0000060,2020-08-07,0.0,0.0
CL0000060,2020-09-07,0.0,0.0
CL0000060,2020-10-07,0.0,0.0
CL0000060,2020-11-07,0.0,0.0
CL0000060,2020-12-07,0.0,0.0
CL0000060,2021-01-07,0.0,0.0
CL0000060,2021-02-07,0.0,0.0
CL0000060,2021-03-07,0.0,0.0
CL0000060,2021-04-07,0.0,0.0
CL0000060,2021-05-07,0.0,0.0
CL0000060,2021-06-07,65.62,6.56
CL0000060,2021-07-07,179.6,17.96
CL0000060,2021-08-07,0.0,0.0
CL0000060,2021-09-07,3.55,0.35
CL0000060,2021-10-07,0.0,0.0
CL0000060,2021-11-07,0.0,0.0
CL0000060,2021-12-07,0.0,0.0
CL0000060,2022-01-07,0.0,0.0
CL0000060,2022-02-07,0.0,0.0
CL0000060,2022-03-07,0.0,0.0
CL0000060,2022-04-07,438.41,43.84
CL0000060,2022-05-07,0.0,0.0
CL0000060,2022-06-07,98.65,9.86
CL0000060,2022-07-07,0.0,0.0
CL0000060,2022-08-07,62.61,6.26
CL0000060,2022-09-07,0.0,0.0
CL0000060,2022-10-07,0.0,0.0
CL0000060,2022-11-07,6.91,0.69
CL0000060,2022-12-07,92.14,9.21
CL0000060,2023-01-07,203.02,20.3
CL0000060,2023-02-07,0.0,0.0
CL0000060,2023-03-07,291.95,29.19
CL0000060,2023-04-07,0.0,0.0
CL0000060,2023-05-07,0.0,0.0
CL0000060,2023-06-07,223.05,22.31
CL0000060,2023-07-07,0.0,0.0
CL0000060,2023-08-07,2.06,0.21
CL0000060,2023-09-07,0.0,0.0
CL0000060,2023-10-07,0.0,0.0
CL0000060,2023-11-07,80.55,8.06
CL0000060,2023-12-07,0.0,0.0
CL0000060,2024-01-07,0.0,0.0
CL0000060,2024-02-07,0.0,0.0
CL0000060,2024-03-07,668.33,66.83
CL0000060,2024-04-07,201.0,20.1
CL0000060,2024-05-07,0.0,0.0
CL0000060,2024-06-07,525.97,52.6
CL0000060,2024-07-07,0.0,0.0
CL0000060,2024-08-07,0.0,0.0
CL0000060,2024-09-07,151.22,15.12
CL0000060,2024-10-07,315.88,31.59
CL0000060,2024-11-07,0.0,0.0
CL0000060,2024-12-07,139.25,13.93
CL0000061,2017-11-26,1240.22,124.02
CL0000061,2017-12-26,1264.93,126.49
CL0000061,2018-01-26,1361.73,136.17
CL0000061,2018-02-26,1285.47,128.55
CL0000061,2018-03-26,0.0,0.0
CL0000061,2018-04-26,0.0,0.0
CL0000061,2018-05-26,0.0,0.0
CL0000061,2018-06-26,0.0,0.0
CL0000061,2018-07-26,0.0,0.0
CL0000061,2018-08-26,0.0,0.0
CL0000061,2018-09-26,0.0,0.0
CL0000061,2018-10-26,0.0,0.0
CL0000061,2018-11-26,0.0,0.0
CL0000061,2018-12-26,0.0,0.0
CL0000061,2019-01-26,0.0,0.0
CL0000061,2019-02-26,0.0,0.0
CL0000061,2019-03-26,0.0,0.0
CL0000061,2019-04-26,0.0,0.0
CL0000061,2019-05-26,0.0,0.0
CL0000061,2019-06-26,0.0,0.0
CL0000061,2019-07-26,0.0,0.0
CL0000061,2019-08-26,0.0,0.0
CL0000061,2019-09-26,0.0,0.0
CL0000061,2019-10-26,0.0,0.0
CL0000061,2019-11-26,0.0,0.0
CL0000061,2019-12-26,0.0,0.0
CL0000061,2020-01-26,0.0,0.0
CL0000061,2020-02-26,0.0,0.0
CL0000061,2020-03-26,0.0,0.0
CL0000061,2020-04-26,0.0,0.0
CL0000061,2020-05-26,0.0,0.0
CL0000061,2020-06-26,0.0,0.0
CL0000061,2020-07-26,0.0,0.0
CL0000061,2020-08-26,0.0,0.0
CL0000061,2020-09-26,0.0,0.0
CL0000061,2020-10-26,0.0,0.0
CL0000061,2020-11-26,0.0,0.0
CL0000061,2020-12-26,0.0,0.0
CL0000061,2021-01-26,0.0,0.0
CL0000061,2021-02-26,0.0,0.0
CL0000061,2021-03-26,0.0,0.0
CL0000061,2021-04-26,0.0,0.0
CL0000061,2021-05-26,0.0,0.0
CL0000061,2021-06-26,0.0,0.0
CL0000061,2021-07-26,0.0,0.0
CL0000061,2021-08-26,0.0,0.0
CL0000061,2021-09-26,0.0,0.0
CL0000061,2021-10-26,0.0,0.0
CL0000061,2021-11-26,0.0,0.0
CL0000061,2021-12-26,0.0,0.0
CL0000061,2022-01-26,0.0,0.0
CL0000061,2022-02-26,0.0,0.0
CL0000061,2022-03-26,0.0,0.0
CL0000061,2022-04-26,0.0,0.0
CL0000061,2022-05-26,0.0,0.0
CL0000061,2022-06-26,0.0,0.0
CL0000061,2022-07-26,0.0,0.0
CL0000061,2022-08-26,9.33,0.93
CL0000061,2022-09-26,0.0,0.0
CL0000061,2022-10-26,42.18,4.22
CL0000061,2022-11-26,0.0,0.0
CL0000061,2022-12-26,0.0,0.0
CL0000061,2023-01-26,31.22,3.12
CL0000061,2023-02-26,0.0,0.0
CL0000061,2023-03-26,81.07,8.11
CL0000061,2023-04-26,24.66,2.47
CL0000061,2023-05-26,0.0,0.0
CL0000061,2023-06-26,0.0,0.0
CL0000061,2023-07-26,0.0,0.0
CL0000061,2023-08-26,4.69,0.47
CL0000061,2023-09-26,0.0,0.0
CL0000061,2023-10-26,0.0,0.0
CL0000061,2023-11-26,0.0,0.0
CL0000061,2023-12-26,0.0,0.0
CL0000061,2024-01-26,81.35,8.14
CL0000061,2024-02-26,21.37,2.14
CL0000061,2024-03-26,0.0,0.0
CL0000061,2024-04-26,10.17,1.02
CL0000061,2024-05-26,6.21,0.62
CL0000061,2024-06-26,2.5,0.25
CL0000061,2024-07-26,14.0,1.4
CL0000061,2024-08-26,46.87,4.69
CL0000061,2024-09-26,57.72,5.77
CL0000061,2024-10-26,0.0,0.0
CL0000061,2024-11-26,0.0,0.0
CL0000061,2024-12-26,0.0,0.0
CL0000062,2021-10-26,1035.37,103.54
CL0000062,2021-11-26,1105.01,110.5
CL0000062,2021-12-26,1077.74,107.77
CL0000062,2022-01-26,1060.64,106.06
CL0000062,2022-02-26,1195.27,119.53
CL0000062,2022-03-26,0.0,0.0
CL0000062,2022-04-26,0.0,0.0
CL0000062,2022-05-26,0.0,0.0
CL0000062,2022-06-26,0.0,0.0
CL0000062,2022-07-26,0.0,0.0
CL0000062,2022-08-26,0.0,0.0
CL0000062,2022-09-26,0.0,0.0
CL0000062,2022-10-26,0.0,0.0
CL0000062,2022-11-26,0.0,0.0
CL0000062,2022-12-26,0.0,0.0
CL0000062,2023-01-26,0.0,0.0
CL0000062,2023-02-26,0.0,0.0
CL0000062,2023-03-26,0.0,0.0
CL0000062,2023-04-26,0.0,0.0
CL0000062,2023-05-26,0.0,0.0
CL0000062,2023-06-26,0.0,0.0
CL0000062,2023-07-26,0.0,0.0
CL0000062,2023-08-26,0.0,0.0
CL0000062,2023-09-26,0.0,0.0
CL0000062,2023-10-26,0.0,0.0
CL0000062,2023-11-26,0.0,0.0
CL0000062,2023-12-26,0.0,0.0
CL0000062,2024-01-26,0.0,0.0
CL0000062,2024-02-26,0.0,0.0
CL0000062,2024-03-26,0.0,0.0
CL0000062,2024-04-26,0.0,0.0
CL0000062,2024-05-26,0.0,0.0
CL0000062,2024-06-26,0.0,0.0
CL0000062,2024-07-26,0.0,0.0
CL0000062,2024-08-26,0.0,0.0
CL0000062,2024-09-26,0.0,0.0
CL0000062,2024-10-26,0.0,0.0
CL0000062,2024-11-26,0.0,0.0
CL0000062,2024-12-26,0.0,0.0
CL0000063,2020-01-25,379.53,37.95
CL0000063,2020-02-25,384.69,38.47
CL0000063,2020-03-25,412.49,41.25
CL0000063,2020-04-25,417.33,41.73
CL0000063,2020-05-25,91.97,9.2
CL0000063,2020-06-25,0.0,0.0
CL0000063,2020-07-25,0.0,0.0
CL0000063,2020-08-25,0.0,0.0
CL0000063,2020-09-25,0.0,0.0
CL0000063,2020-10-25,0.0,0.0
CL0000063,2020-11-25,0.0,0.0
CL0000063,2020-12-25,0.0,0.0
CL0000063,2021-01-25,0.0,0.0
CL0000063,2021-02-25,0.0,0.0
CL0000063,2021-03-25,0.0,0.0
CL0000063,2021-04-25,0.0,0.0
CL0000063,2021-05-25,0.0,0.0
CL0000063,2021-06-25,0.0,0.0
CL0000063,2021-07-25,0.0,0.0
CL0000063,2021-08-25,0.0,0.0
CL0000063,2021-09-25,0.0,0.0
CL0000063,2021-10-25,0.0,0.0
CL0000063,2021-11-25,0.0,0.0
CL0000063,2021-12-25,0.0,0.0
CL0000063,2022-01-25,0.0,0.0
CL0000063,2022-02-25,0.0,0.0
CL0000063,2022-03-25,0.0,0.0
CL0000063,2022-04-25,0.0,0.0
CL0000063,2022-05-25,0.0,0.0
CL0000063,2022-06-25,0.0,0.0
CL0000063,2022-07-25,0.0,0.0
CL0000063,2022-08-25,0.0,0.0
CL0000063,2022-09-25,0.0,0.0
CL0000063,2022-10-25,0.0,0.0
CL0000063,2022-11-25,0.0,0.0
CL0000063,2022-12-25,6.33,0.63
CL0000063,2023-01-25,0.0,0.0
CL0000063,2023-02-25,0.0,0.0
CL0000063,2023-03-25,0.0,0.0
CL0000063,2023-04-25,0.0,0.0
CL0000063,2023-05-25,0.0,0.0
CL0000063,2023-06-25,0.0,0.0
CL0000063,2023-07-25,0.0,0.0
CL0000063,2023-08-25,15.2,1.52
CL0000063,2023-09-25,0.0,0.0
CL0000063,2023-10-25,11.1,1.11
CL0000063,2023-11-25,0.0,0.0
CL0000063,2023-12-25,0.0,0.0
CL0000063,2024-01-25,0.0,0.0
CL0000063,2024-02-25,16.79,1.68
CL0000063,2024-03-25,0.0,0.0
CL0000063,2024-04-25,0.0,0.0
CL0000063,2024-05-25,11.97,1.2
CL0000063,2024-06-25,14.52,1.45
CL0000063,2024-07-25,10.43,1.04
CL0000063,2024-08-25,0.0,0.0
CL0000063,2024-09-25,0.0,0.0
CL0000063,2024-10-25,8.48,0.85
CL0000063,2024-11-25,0.0,0.0
CL0000063,2024-12-25,0.0,0.0
CL0000064,2020-06-15,9049.52,904.95
CL0000064,2020-07-15,9547.01,954.7
CL0000064,2020-08-15,8801.85,880.19
CL0000064,2020-09-15,6515.52,651.55
CL0000064,2020-10-15,5485.71,548.57
CL0000064,2020-11-15,6151.19,615.12
CL0000064,2020-12-15,5675.01,567.5
CL0000064,2021-01-15,6236.7,623.67
CL0000064,2021-02-15,6022.86,602.29
CL0000064,2021-03-15,6554.1,655.41
CL0000064,2021-04-15,6820.81,682.08
CL0000064,2021-05-15,6843.98,684.4
CL0000064,2021-06-15,0.0,0.0
CL0000064,2021-07-15,0.0,0.0
CL0000064,2021-08-15,0.0,0.0
CL0000064,2021-09-15,0.0,0.0
CL0000064,2021-10-15,0.0,0.0
CL0000064,2021-11-15,0.0,0.0
CL0000064,2021-12-15,0.0,0.0
CL0000064,2022-01-15,0.0,0.0
CL0000064,2022-02-15,0.0,0.0
CL0000064,2022-03-15,0.0,0.0
CL0000064,2022-04-15,0.0,0.0
CL0000064,2022-05-15,0.0,0.0
CL0000064,2022-06-15,0.0,0.0
CL0000064,2022-07-15,0.0,0.0
CL0000064,2022-08-15,0.0,0.0
CL0000064,2022-09-15,0.0,0.0
CL0000064,2022-10-15,0.0,0.0
CL0000064,2022-11-15,0.0,0.0
CL0000064,2022-12-15,0.0,0.0
CL0000064,2023-01-15,0.0,0.0
CL0000064,2023-02-15,0.0,0.0
CL0000064,2023-03-15,0.0,0.0
CL0000064,2023-04-15,0.0,0.0
CL0000064,2023-05-15,0.0,0.0
CL0000064,2023-06-15,0.0,0.0
CL0000064,2023-07-15,0.0,0.0
CL0000064,2023-08-15,0.0,0.0
CL0000064,2023-09-15,0.0,0.0
CL0000064,2023-10-15,0.0,0.0
CL0000064,2023-11-15,0.0,0.0
CL0000064,2023-12-15,0.0,0.0
CL0000064,2024-01-15,0.0,0.0
CL0000064,2024-02-15,0.0,0.0
CL0000064,2024-03-15,0.0,0.0
CL0000064,2024-04-15,0.0,0.0
CL0000064,2024-05-15,0.0,0.0
CL0000064,2024-06-15,0.0,0.0
CL0000064,2024-07-15,0.0,0.0
CL0000064,2024-08-15,0.0,0.0
CL0000064,2024-09-15,0.0,0.0
CL0000064,2024-10-15,0.0,0.0
CL0000064,2024-11-15,0.0,0.0
CL0000064,2024-12-15,0.0,0.0
CL0000065,2018-05-07,780.53,78.05
CL0000065,2018-06-07,788.85,78.88
CL0000065,2018-07-07,809.64,80.96
CL0000065,2018-08-07,865.54,86.55
CL0000065,2018-09-07,0.0,0.0
CL0000065,2018-10-07,0.0,0.0
CL0000065,2018-11-07,0.0,0.0
CL0000065,2018-12-07,0.0,0.0
CL0000065,2019-01-07,0.0,0.0
CL0000065,2019-02-07,0.0,0.0
CL0000065,2019-03-07,0.0,0.0
CL0000065,2019-04-07,0.0,0.0
CL0000065,2019-05-07,0.0,0.0
CL0000065,2019-06-07,0.0,0.0
CL0000065,2019-07-07,0.0,0.0
CL0000065,2019-08-07,0.0,0.0
CL0000065,2019-09-07,0.0,0.0
CL0000065,2019-10-07,0.0,0.0
CL0000065,2019-11-07,0.0,0.0
CL0000065,2019-12-07,0.0,0.0
CL0000065,2020-01-07,0.0,0.0
CL0000065,2020-02-07,0.0,0.0
CL0000065,2020-03-07,0.0,0.0
CL0000065,2020-04-07,0.0,0.0
CL0000065,2020-05-07,0.0,0.0
CL0000065,2020-06-07,0.0,0.0
CL0000065,2020-07-07,0.0,0.0
CL0000065,2020-08-07,0.0,0.0
CL0000065,2020-09-07,0.0,0.0
CL0000065,2020-10-07,0.0,0.0
CL0000065,2020-11-07,0.0,0.0
CL0000065,2020-12-07,0.0,0.0
CL0000065,2021-01-07,0.0,0.0
CL0000065,2021-02-07,0.0,0.0
CL0000065,2021-03-07,0.0,0.0
CL0000065,2021-04-07,0.0,0.0
CL0000065,2021-05-07,0.0,0.0
CL0000065,2021-06-07,0.0,0.0
CL0000065,2021-07-07,0.0,0.0
CL0000065,2021-08-07,0.0,0.0
CL0000065,2021-09-07,0.0,0.0
CL0000065,2021-10-07,0.0,0.0
CL0000065,2021-11-07,0.0,0.0
CL0000065,2021-12-07,0.0,0.0
CL0000065,2022-01-07,0.0,0.0
CL0000065,2022-02-07,0.0,0.0
CL0000065,2022-03-07,0.0,0.0
CL0000065,2022-04-07,35.74,3.57
CL0000065,2022-05-07,0.0,0.0
CL0000065,2022-06-07,0.0,0.0
CL0000065,2022-07-07,16.21,1.62
CL0000065,2022-08-07,0.0,0.0
CL0000065,2022-09-07,0.0,0.0
CL0000065,2022-10-07,0.0,0.0
CL0000065,2022-11-07,0.0,0.0
CL0000065,2022-12-07,8.79,0.88
CL0000065,2023-01-07,0.0,0.0
CL0000065,2023-02-07,0.0,0.0
CL0000065,2023-03-07,0.0,0.0
CL0000065,2023-04-07,43.28,4.33
CL0000065,2023-05-07,25.64,2.56
CL0000065,2023-06-07,0.0,0.0
CL0000065,2023-07-07,0.0,0.0
CL0000065,2023-08-07,16.2,1.62
CL0000065,2023-09-07,0.0,0.0
CL0000065,2023-10-07,0.0,0.0
CL0000065,2023-11-07,0.0,0.0
CL0000065,2023-12-07,13.34,1.33
CL0000065,2024-01-07,0.0,0.0
CL0000065,2024-02-07,0.0,0.0
CL0000065,2024-03-07,0.0,0.0
CL0000065,2024-04-07,0.0,0.0
CL0000065,2024-05-07,15.72,1.57
CL0000065,2024-06-07,0.0,0.0
CL0000065,2024-07-07,0.0,0.0
CL0000065,2024-08-07,0.0,0.0
CL0000065,2024-09-07,0.0,0.0
CL0000065,2024-10-07,0.0,0.0
CL0000065,2024-11-07,0.0,0.0
CL0000065,2024-12-07,0.0,0.0
CL0000066,2024-06-04,33082.94,3308.29
CL0000066,2024-07-04,32183.12,3218.31
CL0000066,2024-08-04,34678.48,3467.85
CL0000066,2024-09-04,36489.38,3648.94
CL0000066,2024-10-04,36667.77,3666.78
CL0000066,2024-11-04,38830.04,3883.0
CL0000066,2024-12-04,37893.91,3789.39
CL0000067,2016-03-14,5112.98,511.3
CL0000067,2016-04-14,5280.74,528.07
CL0000067,2016-05-14,5345.05,534.51
CL0000067,2016-06-14,4513.21,451.32
CL0000067,2016-07-14,4894.41,489.44
CL0000067,2016-08-14,2172.55,217.26
CL0000067,2016-09-14,2351.92,235.19
CL0000067,2016-10-14,1364.66,136.47
CL0000067,2016-11-14,1761.14,176.11
CL0000067,2016-12-14,1499.13,149.91
CL0000067,2017-01-14,1551.89,155.19
CL0000067,2017-02-14,1830.9,183.09
CL0000067,2017-03-14,1899.45,189.94
CL0000067,2017-04-14,1781.61,178.16
CL0000067,2017-05-14,1997.19,199.72
CL0000067,2017-06-14,1751.25,175.12
CL0000067,2017-07-14,2239.47,223.95
CL0000067,2017-08-14,0.0,0.0
CL0000067,2017-09-14,0.0,0.0
CL0000067,2017-10-14,0.0,0.0
CL0000067,2017-11-14,0.0,0.0
CL0000067,2017-12-14,0.0,0.0
CL0000067,2018-01-14,0.0,0.0
CL0000067,2018-02-14,0.0,0.0
CL0000067,2018-03-14,0.0,0.0
CL0000067,2018-04-14,0.0,0.0
CL0000067,2018-05-14,0.0,0.0
CL0000067,2018-06-14,0.0,0.0
CL0000067,2018-07-14,0.0,0.0
CL0000067,2018-08-14,0.0,0.0
CL0000067,2018-09-14,0.0,0.0
CL0000067,2018-10-14,0.0,0.0
CL0000067,2018-11-14,0.0,0.0
CL0000067,2018-12-14,0.0,0.0
CL0000067,2019-01-14,0.0,0.0
CL0000067,2019-02-14,0.0,0.0
CL0000067,2019-03-14,0.0,0.0
CL0000067,2019-04-14,0.0,0.0
CL0000067,2019-05-14,0.0,0.0
CL0000067,2019-06-14,0.0,0.0
CL0000067,2019-07-14,0.0,0.0
CL0000067,2019-08-14,0.0,0.0
CL0000067,2019-09-14,0.0,0.0
CL0000067,2019-10-14,0.0,0.0
CL0000067,2019-11-14,0.0,0.0
CL0000067,2019-12-14,0.0,0.0
CL0000067,2020-01-14,0.0,0.0
CL0000067,2020-02-14,0.0,0.0
CL0000067,2020-03-14,0.0,0.0
CL0000067,2020-04-14,0.0,0.0
CL0000067,2020-05-14,390.25,39.02
CL0000067,2020-06-14,0.0,0.0
CL0000067,2020-07-14,0.0,0.0
CL0000067,2020-08-14,0.0,0.0
CL0000067,2020-09-14,0.0,0.0
CL0000067,2020-10-14,35.76,3.58
CL0000067,2020-11-14,0.0,0.0
CL0000067,2020-12-14,79.58,7.96
CL0000067,2021-01-14,0.0,0.0
CL0000067,2021-02-14,0.0,0.0
CL0000067,2021-03-14,0.0,0.0
CL0000067,2021-04-14,0.0,0.0
CL0000067,2021-05-14,0.0,0.0
CL0000067,2021-06-14,0.0,0.0
CL0000067,2021-07-14,263.44,26.34
CL0000067,2021-08-14,23.62,2.36
CL0000067,2021-09-14,209.26,20.93
CL0000067,2021-10-14,0.0,0.0
CL0000067,2021-11-14,0.0,0.0
CL0000067,2021-12-14,0.0,0.0
CL0000067,2022-01-14,0.0,0.0
CL0000067,2022-02-14,0.0,0.0
CL0000067,2022-03-14,334.76,33.48
CL0000067,2022-04-14,383.02,38.3
CL0000067,2022-05-14,292.81,29.28
CL0000067,2022-06-14,24.76,2.48
CL0000067,2022-07-14,0.0,0.0
CL0000067,2022-08-14,573.64,57.36
CL0000067,2022-09-14,0.0,0.0
CL0000067,2022-10-14,344.76,34.48
CL0000067,2022-11-14,52.98,5.3
CL0000067,2022-12-14,0.0,0.0
CL0000067,2023-01-14,0.0,0.0
CL0000067,2023-02-14,319.52,31.95
CL0000067,2023-03-14,0.0,0.0
CL0000067,2023-04-14,0.0,0.0
CL0000067,2023-05-14,0.0,0.0
CL0000067,2023-06-14,0.0,0.0
CL0000067,2023-07-14,68.74,6.87
CL0000067,2023-08-14,56.97,5.7
CL0000067,2023-09-14,0.0,0.0
CL0000067,2023-10-14,0.0,0.0
CL0000067,2023-11-14,416.62,41.66
CL0000067,2023-12-14,0.0,0.0
CL0000067,2024-01-14,101.54,10.15
CL0000067,2024-02-14,0.0,0.0
CL0000067,2024-03-14,0.0,0.0
CL0000067,2024-04-14,272.85,27.28
CL0000067,2024-05-14,0.0,0.0
CL0000067,2024-06-14,520.51,52.05
CL0000067,2024-07-14,0.0,0.0
CL0000067,2024-08-14,0.0,0.0
CL0000067,2024-09-14,0.0,0.0
CL0000067,2024-10-14,0.0,0.0
CL0000067,2024-11-14,0.0,0.0
CL0000067,2024-12-14,153.51,15.35
CL0000068,2017-01-13,717.66,71.77
CL0000068,2017-02-13,761.0,76.1
CL0000068,2017-03-13,797.11,79.71
CL0000068,2017-04-13,799.09,79.91
CL0000068,2017-05-13,855.68,85.57
CL0000068,2017-06-13,0.0,0.0
CL0000068,2017-07-13,0.0,0.0
CL0000068,2017-08-13,0.0,0.0
CL0000068,2017-09-13,0.0,0.0
CL0000068,2017-10-13,0.0,0.0
CL0000068,2017-11-13,0.0,0.0
CL0000068,2017-12-13,0.0,0.0
CL0000068,2018-01-13,0.0,0.0
CL0000068,2018-02-13,0.0,0.0
CL0000068,2018-03-13,0.0,0.0
CL0000068,2018-04-13,0.0,0.0
CL0000068,2018-05-13,0.0,0.0
CL0000068,2018-06-13,0.0,0.0
CL0000068,2018-07-13,0.0,0.0
CL0000068,2018-08-13,0.0,0.0
CL0000068,2018-09-13,0.0,0.0
CL0000068,2018-10-13,0.0,0.0
CL0000068,2018-11-13,0.0,0.0
CL0000068,2018-12-13,0.0,0.0
CL0000068,2019-01-13,0.0,0.0
CL0000068,2019-02-13,0.0,0.0
CL0000068,2019-03-13,0.0,0.0
CL0000068,2019-04-13,0.0,0.0
CL0000068,2019-05-13,0.0,0.0
CL0000068,2019-06-13,0.0,0.0
CL0000068,2019-07-13,0.0,0.0
CL0000068,2019-08-13,0.0,0.0
CL0000068,2019-09-13,0.0,0.0
CL0000068,2019-10-13,0.0,0.0
CL0000068,2019-11-13,0.0,0.0
CL0000068,2019-12-13,0.0,0.0
CL0000068,2020-01-13,0.0,0.0
CL0000068,2020-02-13,0.0,0.0
CL0000068,2020-03-13,0.0,0.0
CL0000068,2020-04-13,23.86,2.39
CL0000068,2020-05-13,0.0,0.0
CL0000068,2020-06-13,0.0,0.0
CL0000068,2020-07-13,0.0,0.0
CL0000068,2020-08-13,0.0,0.0
CL0000068,2020-09-13,39.06,3.91
CL0000068,2020-10-13,0.0,0.0
CL0000068,2020-11-13,4.18,0.42
CL0000068,2020-12-13,0.0,0.0
CL0000068,2021-01-13,0.0,0.0
CL0000068,2021-02-13,0.0,0.0
CL0000068,2021-03-13,0.0,0.0
